Hips.Xposition,Hips.Yposition,Hips.Zposition,Hips.Zrotation,Hips.Xrotation,Hips.Yrotation,Spine.Zrotation,Spine.Xrotation,Spine.Yrotation,Chest.Zrotation,Chest.Xrotation,Chest.Yrotation,Head.Zrotation,Head.Xrotation,Head.Yrotation,LeftUpperArm.Zrotation,LeftUpperArm.Xrotation,LeftUpperArm.Yrotation,LeftLowerArm.Zrotation,LeftLowerArm.Xrotation,LeftLowerArm.Yrotation,LeftHand.Zrotation,LeftHand.Xrotation,LeftHand.Yrotation,RightUpperArm.Zrotation,RightUpperArm.Xrotation,RightUpperArm.Yrotation,RightLowerArm.Zrotation,RightLowerArm.Xrotation,RightLowerArm.Yrotation,RightHand.Zrotation,RightHand.Xrotation,RightHand.Yrotation,LeftUpperLeg.Zrotation,LeftUpperLeg.Xrotation,LeftUpperLeg.Yrotation,LeftLowerLeg.Zrotation,LeftLowerLeg.Xrotation,LeftLowerLeg.Yrotation,LeftFootAnkle.Zrotation,LeftFootAnkle.Xrotation,LeftFootAnkle.Yrotation,RightUpperLeg.Zrotation,RightUpperLeg.Xrotation,RightUpperLeg.Yrotation,RightLowerLeg.Zrotation,RightLowerLeg.Xrotation,RightLowerLeg.Yrotation,RightFootAnkle.Zrotation,RightFootAnkle.Xrotation,RightFootAnkle.Yrotation
-0.105,-0.235,0.002,-5.905,-3.290,12.804,-3.851,1.170,-14.138,-3.441,2.094,-14.193,23.425,48.604,12.597,-30.714,-66.896,46.529,109.962,-40.075,103.161,-141.660,-1.751,168.668,-86.790,41.735,15.381,3.593,-22.596,9.280,-91.540,-7.711,-24.629,-111.816,-71.625,-26.347,-142.846,-52.173,180.000,-135.484,44.438,180.000,111.739,-76.161,-172.730,-152.189,-24.843,180.000,-108.473,-2.696,180.000
-0.105,-0.236,0.003,-6.048,-2.916,12.736,-3.746,1.208,-14.516,-3.317,2.127,-14.574,22.283,47.485,14.516,-29.699,-66.911,48.272,110.774,-40.758,103.910,-141.691,-2.383,168.200,-87.005,44.922,14.996,6.288,-21.331,16.854,-95.490,-1.946,-28.886,-114.646,-71.439,-28.916,-143.568,-52.388,180.000,-133.802,43.514,180.000,123.552,-76.832,-159.438,-150.272,-23.454,180.000,-108.972,-4.280,180.000
-0.108,-0.236,0.004,-6.180,-2.882,12.491,-3.793,1.224,-14.375,-3.363,2.147,-14.434,23.200,47.587,12.973,-29.796,-67.175,47.971,112.004,-40.770,104.783,-142.382,-2.749,168.066,-87.679,45.648,15.467,6.703,-22.632,16.982,-94.393,-2.393,-29.259,-114.225,-71.305,-28.594,-143.253,-50.978,180.000,-133.591,43.245,180.000,124.373,-77.828,-158.516,-150.060,-21.536,180.000,-108.301,-3.306,180.000
-0.108,-0.236,0.006,-6.328,-2.301,12.485,-3.622,1.246,-14.601,-3.183,2.138,-14.661,22.369,47.541,13.812,-31.140,-65.970,48.325,106.635,-43.932,101.711,-141.641,4.082,165.015,-87.160,42.860,14.517,5.976,-19.838,17.142,-94.045,-5.515,-28.702,-115.208,-70.800,-29.743,-143.245,-48.279,180.000,-133.157,42.459,180.000,125.266,-76.949,-157.584,-150.930,-22.211,180.000,-108.545,-3.290,180.000
-0.108,-0.239,0.002,-6.200,-3.275,12.496,-3.871,1.247,-14.042,-3.446,2.171,-14.103,23.431,47.708,12.695,-36.754,-60.766,43.741,109.095,-43.135,103.317,-140.791,2.427,164.640,-83.716,25.921,14.412,-0.561,1.495,20.572,-89.224,0.802,-30.865,-112.260,-70.834,-26.621,-143.562,-47.512,180.000,-132.829,42.318,180.000,121.568,-77.801,-161.527,-150.879,-22.321,180.000,-109.030,-4.112,180.000
-0.109,-0.239,0.001,-6.215,-3.335,12.474,-4.046,1.310,-13.923,-3.604,2.270,-13.991,23.344,47.426,12.464,-35.863,-60.202,44.140,106.434,-43.293,101.435,-140.056,4.321,163.669,-83.652,26.505,14.756,0.086,-0.241,19.612,-90.284,-0.713,-29.038,-112.064,-70.728,-26.428,-143.822,-47.432,180.000,-133.043,42.669,180.000,120.686,-78.217,-162.547,-150.720,-22.014,180.000,-110.822,-4.457,180.000
-0.110,-0.239,-0.000,-6.194,-3.538,12.508,-4.413,1.383,-13.592,-3.954,2.412,-13.669,23.801,46.043,12.142,-36.995,-58.249,43.492,105.545,-45.528,101.227,-139.540,6.405,162.532,-86.437,39.683,16.231,3.949,-12.703,17.430,-93.833,-6.117,-27.314,-111.345,-70.725,-25.716,-143.850,-47.070,180.000,-133.740,43.143,180.000,119.130,-78.095,-164.146,-150.827,-22.325,180.000,-111.280,-3.390,180.000
-0.110,-0.239,-0.001,-6.207,-3.544,12.470,-4.554,1.435,-13.530,-4.080,2.495,-13.614,23.701,45.816,12.142,-38.895,-57.214,41.853,104.051,-46.899,100.356,-138.162,8.373,161.255,-85.426,37.828,15.872,3.371,-10.776,17.485,-93.438,-6.295,-26.481,-110.751,-70.415,-25.181,-143.969,-47.639,180.000,-135.092,43.828,180.000,119.349,-78.272,-164.016,-150.436,-22.237,180.000,-111.826,-3.757,180.000
-0.111,-0.239,-0.001,-6.280,-3.563,12.440,-4.762,1.508,-13.528,-4.263,2.620,-13.621,23.553,45.897,12.166,-39.503,-56.597,40.900,105.281,-47.282,101.350,-136.799,8.567,160.518,-83.125,28.372,14.331,1.141,-4.448,14.399,-89.890,-9.658,-24.808,-109.564,-69.954,-24.185,-143.604,-47.195,180.000,-136.269,43.970,180.000,116.906,-78.292,-166.880,-150.151,-22.380,180.000,-111.180,-2.770,180.000
-0.111,-0.239,-0.001,-6.370,-3.560,12.440,-4.859,1.555,-13.509,-4.346,2.691,-13.607,23.769,45.955,12.065,-41.110,-56.080,39.606,108.937,-47.374,104.168,-136.819,6.950,160.980,-83.022,28.354,14.199,1.226,-5.449,12.705,-88.988,-11.098,-24.034,-108.794,-69.912,-23.601,-143.389,-47.916,180.000,-136.681,44.205,180.000,116.826,-77.932,-167.155,-150.066,-22.661,180.000,-110.937,-2.778,180.000
-0.112,-0.241,-0.002,-6.512,-3.263,12.521,-4.742,1.546,-13.369,-4.242,2.643,-13.465,23.888,46.570,11.570,-43.256,-56.075,36.937,109.914,-48.626,105.208,-134.025,7.539,158.359,-82.596,25.254,14.229,0.426,-1.649,14.501,-88.728,-8.385,-27.611,-109.346,-69.839,-24.262,-142.751,-47.883,180.000,-136.212,43.166,180.000,115.956,-77.448,-168.364,-150.259,-23.336,180.000,-110.654,-2.253,180.000
-0.112,-0.243,0.001,-6.706,-2.644,12.517,-4.547,1.574,-13.491,-4.040,2.632,-13.587,23.365,46.982,11.771,-43.987,-57.871,35.348,103.994,-51.489,101.035,-131.340,13.808,153.164,-83.395,25.729,14.605,1.067,-4.211,14.233,-87.984,-10.232,-29.358,-110.055,-69.645,-25.162,-142.063,-48.564,180.000,-136.006,41.871,180.000,115.277,-76.383,-169.347,-151.021,-24.590,180.000,-110.466,-2.184,180.000
-0.113,-0.243,0.002,-6.737,-2.700,12.458,-4.634,1.662,-13.539,-4.100,2.746,-13.644,23.362,46.105,13.010,-52.638,-54.575,29.610,114.195,-57.515,110.757,-134.822,23.623,150.393,-87.863,47.217,16.441,5.185,-28.857,10.648,-80.985,-25.704,-25.883,-109.919,-69.814,-25.112,-142.176,-48.218,180.000,-135.939,42.111,180.000,124.837,-77.299,-158.979,-148.892,-23.402,180.000,-110.488,-2.978,180.000
-0.114,-0.243,0.003,-6.766,-2.734,12.465,-4.647,1.702,-13.563,-4.101,2.792,-13.672,23.943,45.222,14.107,-56.943,-51.384,26.461,99.829,-66.563,99.032,-126.534,50.695,133.929,-98.996,68.919,25.571,11.016,-56.561,13.132,-65.400,-46.127,-16.852,-109.947,-70.133,-25.203,-142.326,-49.474,180.000,-135.716,42.394,180.000,123.883,-77.207,-159.910,-148.974,-23.102,180.000,-110.508,-0.289,180.000
-0.118,-0.242,0.002,-6.710,-2.876,12.444,-4.586,1.708,-13.494,-4.044,2.778,-13.603,23.244,44.200,15.384,-63.148,-41.753,21.694,64.809,-71.769,65.927,-72.294,65.772,71.459,172.038,81.469,113.497,48.989,-82.653,49.222,-39.773,-56.312,-2.621,-109.921,-70.537,-25.140,-142.334,-51.082,180.000,-134.632,41.895,180.000,125.047,-78.598,-158.364,-149.166,-21.484,180.000,-111.212,1.910,180.000
-0.125,-0.233,-0.003,-5.878,-5.354,12.580,-5.241,1.802,-13.486,-4.655,3.036,-13.612,23.227,41.989,16.198,-69.152,-19.132,18.251,33.364,-67.255,35.527,-26.211,42.721,14.888,15.253,-83.655,87.929,-158.316,82.383,158.141,-8.459,-56.552,8.400,-103.914,-72.041,-18.320,-141.984,-50.691,180.000,-135.608,43.765,180.000,116.834,-81.262,-166.090,-148.469,-19.543,180.000,-111.381,4.586,180.000
-0.132,-0.218,0.001,-5.363,-5.694,12.692,-5.334,1.881,-13.221,-4.738,3.120,-13.357,22.425,41.504,15.943,-62.547,-23.269,19.269,18.308,-54.890,22.022,-26.946,35.562,12.543,97.601,-58.155,168.906,-164.291,56.923,161.446,4.067,-48.796,14.809,-102.907,-72.207,-16.836,-141.583,-50.718,180.000,-137.634,45.026,180.000,113.884,-81.847,-168.658,-148.477,-16.940,180.000,-112.009,17.324,180.000
-0.152,-0.194,0.020,-4.629,-5.865,11.939,-5.294,1.862,-13.567,-4.686,3.117,-13.701,21.215,39.772,17.458,-51.601,-37.167,21.558,1.682,-16.305,5.972,-19.670,14.058,-3.768,101.016,-47.710,172.912,-158.634,57.505,155.116,10.553,-32.433,5.348,-104.075,-74.119,-17.360,-142.525,-55.363,180.000,-138.718,47.416,180.000,101.595,-81.652,179.748,-149.729,-15.923,180.000,-118.205,71.665,-180.000
-0.166,-0.185,0.037,-4.810,-2.592,10.874,-4.619,1.982,-15.259,-3.912,3.183,-15.393,17.338,38.465,22.679,-43.181,-49.866,20.812,0.903,-6.519,7.903,-15.779,7.591,-5.171,105.753,-33.330,-179.231,-150.725,59.768,147.023,22.020,-21.649,6.154,-116.795,-75.397,-30.491,-144.676,-50.311,180.000,-135.401,42.127,180.000,112.866,-78.322,-168.829,-150.991,-17.262,180.000,-116.815,55.682,-180.000
-0.170,-0.181,0.052,-5.236,0.284,10.314,-3.935,1.964,-15.535,-3.247,2.990,-15.654,16.762,37.890,22.894,-43.654,-46.354,19.444,2.245,-17.067,7.608,-14.757,3.171,-6.845,107.112,-25.800,-172.946,-135.502,58.122,130.834,38.381,-18.437,5.528,-128.150,-75.134,-42.549,-147.423,-44.111,180.000,-132.517,38.531,180.000,121.355,-76.588,-160.174,-152.565,-17.060,180.000,-115.028,28.714,180.000
-0.171,-0.181,0.056,-5.353,1.475,10.359,-3.838,1.940,-15.097,-3.183,2.915,-15.212,18.423,36.492,21.124,-43.193,-47.578,17.578,2.506,-17.773,8.160,-13.952,2.721,-6.257,110.096,-30.428,-166.016,-111.210,60.696,108.696,47.411,-14.099,1.190,-130.842,-74.779,-45.363,-149.780,-37.479,180.000,-134.110,39.448,180.000,127.784,-74.171,-152.878,-154.297,-18.548,180.000,-111.587,15.289,180.000
-0.171,-0.183,0.052,-5.109,0.094,10.360,-4.174,1.991,-15.859,-3.451,3.103,-15.985,21.228,33.476,18.488,-26.774,-63.355,34.214,-0.921,7.723,6.824,-13.627,3.622,-7.471,109.087,-29.723,-169.172,-132.429,63.159,129.200,36.643,-13.097,5.653,-127.296,-75.402,-41.662,-153.414,-32.905,180.000,-137.047,41.975,180.000,127.581,-73.352,-152.542,-154.167,-17.912,180.000,-112.587,20.604,180.000
-0.169,-0.186,0.048,-5.315,-1.135,9.902,-4.484,2.065,-17.245,-3.646,3.352,-17.382,22.722,36.813,18.283,-28.421,-60.863,36.012,-0.849,4.623,10.418,-18.464,5.781,-8.269,103.061,-14.828,-176.679,-147.763,54.805,142.342,25.967,-11.184,7.453,-126.374,-75.884,-40.947,-150.759,-32.812,180.000,-137.395,42.438,180.000,121.395,-72.794,-159.209,-153.388,-25.449,180.000,-112.258,-2.926,180.000
-0.167,-0.191,0.037,-5.176,-6.208,9.262,-5.540,1.976,-15.728,-4.769,3.472,-15.873,27.437,41.882,12.191,-19.394,-64.624,46.971,-7.838,25.793,17.556,-22.175,10.743,-6.733,98.901,-30.767,174.304,-147.530,58.130,143.156,6.595,-10.636,9.898,-120.112,-79.975,-34.536,-146.067,-49.025,180.000,-131.976,37.614,180.000,98.912,-75.859,176.833,-149.976,-30.696,180.000,-117.593,-48.357,180.000
-0.163,-0.196,0.051,-5.324,-9.928,5.876,-5.769,1.724,-16.250,-5.034,3.325,-16.367,29.202,44.397,10.883,50.584,-75.045,122.954,-161.135,37.138,150.492,-27.172,-57.436,-38.025,97.697,-26.731,171.337,-140.991,58.070,136.335,-13.012,8.860,9.289,-120.205,-83.577,-34.659,-142.482,-51.464,180.000,-130.951,35.196,180.000,84.408,-69.645,160.661,-151.517,-32.407,180.000,-111.742,-26.405,180.000
-0.155,-0.199,0.064,-5.887,-9.601,2.810,-4.677,1.404,-16.526,-4.073,2.706,-16.603,25.372,46.343,13.135,97.258,-75.691,174.191,-172.988,9.760,144.038,-73.035,-75.465,-84.512,98.051,-12.142,173.910,-154.786,48.883,147.994,-34.558,6.380,11.830,-136.606,-85.118,-51.487,-144.470,-57.162,180.000,-137.573,40.937,180.000,92.995,-63.958,169.643,-154.253,-35.939,180.000,-113.520,-34.514,180.000
-0.143,-0.204,0.053,-5.527,-11.912,3.095,-5.659,1.728,-15.679,-4.960,3.249,-15.797,27.998,42.937,11.105,128.634,-75.525,-150.520,-164.629,14.977,133.232,-70.558,-73.424,-79.245,102.649,-16.777,177.492,-150.464,33.396,134.170,-36.606,-22.797,12.017,-97.246,-84.431,-10.816,-144.584,-46.082,180.000,-137.776,41.204,180.000,95.271,-61.649,172.380,-153.527,-36.534,180.000,-110.597,-17.931,180.000
-0.138,-0.211,0.048,-5.771,-12.858,0.987,-6.690,2.579,-17.704,-5.532,4.615,-17.940,22.299,50.301,18.272,120.468,-66.960,-153.580,169.627,-7.656,126.047,-149.798,-54.441,-164.048,98.583,-1.770,168.560,-155.623,27.911,135.931,-57.451,-26.350,4.670,-70.092,-85.982,16.177,-138.356,-81.366,180.000,-149.461,62.676,180.000,92.434,-61.400,170.389,-151.567,-35.594,180.000,-109.426,-26.657,180.000
-0.138,-0.220,0.051,-5.711,-13.443,0.124,-6.375,2.648,-18.257,-5.168,4.630,-18.497,18.439,51.161,20.055,124.651,-62.106,-145.287,165.266,-9.677,122.584,-154.905,-54.758,-166.988,86.589,-28.509,172.175,-124.931,27.627,107.945,-26.844,-14.826,6.863,-52.516,-85.176,33.724,-138.898,-79.743,-180.000,-146.843,52.347,180.000,89.134,-65.905,168.517,-150.966,-29.013,180.000,-109.711,-27.105,180.000
-0.148,-0.221,0.045,-4.691,-13.765,0.065,-7.055,2.858,-18.645,-5.697,5.115,-18.927,17.449,50.408,23.495,123.519,-53.768,-154.566,174.209,-2.528,113.506,-87.111,-78.065,-94.838,68.281,-54.803,146.118,-81.919,67.232,82.541,-68.552,38.713,-9.836,-59.715,-84.228,27.457,-137.839,-68.435,180.000,-141.047,40.791,180.000,87.451,-70.745,169.923,-149.461,-21.761,180.000,-115.331,-41.977,180.000
-0.155,-0.219,0.040,-3.510,-14.615,0.336,-6.306,2.195,-17.166,-5.338,4.048,-17.345,14.287,49.767,23.898,145.618,-56.573,-140.508,-174.584,1.681,107.189,-122.406,-81.559,-128.423,71.320,-54.857,143.481,-93.171,61.902,92.798,-62.988,28.992,-8.975,-69.078,-83.248,19.182,-141.581,-74.069,180.000,-143.688,54.925,180.000,91.524,-74.884,177.152,-148.883,-15.363,180.000,59.180,-87.852,-0.000
-0.167,-0.219,0.017,-0.808,-15.723,7.383,-6.677,1.827,-16.467,-5.856,3.720,-16.601,13.348,53.852,23.347,160.967,-55.593,-138.477,-179.629,0.011,91.733,-169.799,-69.578,-171.888,75.712,-62.803,143.783,-99.760,-13.314,87.732,10.005,11.125,-2.718,-80.004,-76.956,10.743,-142.451,-69.328,180.000,-141.497,53.297,180.000,68.569,-81.894,157.337,-148.802,-8.148,180.000,-118.211,22.018,180.000
-0.171,-0.227,0.030,1.084,-12.108,12.263,-5.270,0.918,-13.641,-4.899,2.156,-13.677,22.726,37.404,6.682,179.642,-46.689,-131.623,172.987,1.283,79.681,-161.657,-63.256,-160.866,108.482,28.269,-161.317,-152.723,15.164,116.900,-58.959,-50.440,53.549,-90.740,-71.971,1.929,-146.869,-68.915,180.000,-144.090,58.872,180.000,72.249,-84.565,162.708,-150.195,-10.841,180.000,-110.248,14.386,180.000
-0.166,-0.224,0.025,0.998,-11.545,12.556,-3.979,0.609,-13.427,-3.727,1.524,-13.441,14.588,41.532,13.553,-173.076,-33.300,-142.699,-138.709,-17.274,71.319,-21.908,-70.642,-19.030,122.275,-53.074,-166.681,-136.455,40.350,124.262,-54.368,0.206,-9.308,-93.199,-69.767,-0.676,-150.481,-42.046,180.000,-148.399,61.918,180.000,75.258,-84.531,165.513,-151.249,-12.942,180.000,-110.525,16.828,180.000
-0.155,-0.233,0.007,-0.720,-8.309,9.032,-2.599,0.959,-17.904,-2.175,1.718,-17.936,-5.777,52.374,30.200,178.731,-31.951,-168.228,-149.352,-21.178,58.629,-35.527,-75.372,-37.538,69.124,-55.693,155.343,-111.469,23.821,99.026,-14.139,30.734,-11.299,-100.230,-71.089,-9.669,-148.782,-35.354,180.000,-140.432,46.953,180.000,73.930,-77.435,161.550,-157.851,-21.502,180.000,-114.468,7.380,180.000
-0.152,-0.231,0.032,-1.958,-0.985,6.742,0.116,0.575,-17.998,0.288,0.510,-17.998,-13.993,49.525,35.210,176.911,-30.300,-179.474,-153.631,-26.468,48.041,-70.945,-82.146,-73.508,70.653,-44.447,167.503,-141.116,16.871,109.793,-13.876,-1.994,-5.713,-117.582,-70.079,-29.001,-148.344,-39.379,180.000,-137.585,44.320,180.000,101.399,-79.091,-171.120,-161.078,-30.104,180.000,-118.357,-56.565,180.000
-0.156,-0.231,0.002,-1.946,-2.868,3.660,-0.425,0.611,-14.898,-0.253,0.700,-14.903,-8.653,47.328,28.136,177.847,-33.649,-179.448,-164.972,-19.515,38.788,-157.034,-79.096,-161.215,55.459,-45.355,151.201,-124.449,47.326,116.764,-31.753,32.589,-15.739,-113.635,-71.838,-25.926,-152.665,-47.324,180.000,-137.207,46.438,180.000,101.567,-81.688,-172.342,-160.633,-37.541,180.000,-118.998,-74.080,180.000
-0.159,-0.225,-0.003,-1.694,-4.230,3.355,-0.958,0.727,-14.564,-0.744,0.946,-14.576,-6.655,46.688,26.350,179.883,-34.980,-179.021,-169.654,-14.132,36.786,-153.494,-76.822,-151.065,68.276,-36.091,157.623,-144.071,44.297,133.943,-44.507,30.000,-5.428,-109.479,-72.061,-21.690,-151.691,-53.079,180.000,-138.115,50.361,180.000,95.464,-81.875,-178.668,-160.190,-33.157,180.000,-119.640,-78.414,180.000
-0.158,-0.225,-0.004,-1.791,-4.795,2.450,-1.980,0.986,-14.247,-1.674,1.448,-14.277,-6.728,47.320,27.414,176.828,-37.979,-179.848,-166.824,-17.791,37.459,-80.639,-85.135,-84.064,78.878,-29.397,164.338,-153.915,40.418,142.944,-53.476,27.873,-9.435,-109.437,-73.948,-22.174,-152.178,-59.706,180.000,-138.861,54.206,180.000,94.054,-80.643,179.195,-158.961,-37.421,180.000,-120.677,-82.793,-180.000
-0.152,-0.229,0.001,-2.050,-4.758,1.927,-3.276,1.337,-13.572,-2.864,2.089,-13.635,-3.783,46.607,27.596,178.844,-35.933,-174.938,179.559,0.499,41.483,-162.284,-58.754,-164.749,91.975,-17.278,175.585,-166.168,25.833,150.532,-64.744,6.595,-8.294,-111.522,-75.917,-25.114,-152.102,-63.844,180.000,-137.822,52.332,180.000,96.350,-77.696,-179.493,-158.642,-41.295,180.000,-120.506,-82.136,180.000
-0.145,-0.237,0.001,-2.646,-4.965,1.937,-5.203,1.844,-13.052,-4.630,3.036,-13.183,1.338,45.837,25.018,168.265,-30.697,-176.666,160.572,20.159,45.663,-168.318,-35.988,-168.910,98.255,-25.230,-179.732,-166.135,30.897,154.327,-74.249,10.615,-15.017,-116.083,-78.413,-30.522,-152.165,-67.759,180.000,-134.491,41.366,180.000,90.415,-76.917,173.529,-158.113,-37.573,180.000,-111.189,-61.544,180.000
-0.134,-0.238,-0.016,-2.590,-9.033,4.059,-7.186,1.758,-9.988,-6.744,3.092,-10.143,6.327,52.060,21.137,160.826,-26.889,-176.078,116.678,41.363,71.632,-170.748,12.026,-170.696,91.795,-30.989,170.538,-167.764,29.958,156.525,-77.547,15.871,-21.661,-99.217,-78.229,-13.347,-151.816,-67.762,180.000,-134.243,42.517,180.000,71.826,-77.318,154.083,-158.222,-39.778,180.000,-116.582,-70.010,-180.000
-0.134,-0.237,0.008,-1.411,-9.934,9.088,-7.703,1.794,-10.561,-7.211,3.301,-10.723,9.305,51.974,18.950,153.989,-25.112,-175.626,91.427,44.029,89.008,-165.002,34.429,-178.917,100.860,-20.944,-179.580,-171.619,13.571,147.875,-91.605,-4.545,-34.312,-101.367,-76.353,-14.737,-151.228,-69.362,180.000,-136.352,47.866,180.000,59.451,-81.800,142.353,-156.045,-37.648,180.000,-116.083,-70.417,180.000
-0.133,-0.240,0.027,-0.582,-11.063,11.843,-8.320,1.791,-10.750,-7.805,3.448,-10.914,14.923,52.248,14.051,142.140,-22.598,-174.119,51.633,32.651,113.127,-155.366,67.612,170.425,100.645,-14.327,-176.475,-178.495,1.248,129.652,-103.087,-26.356,-52.462,-102.802,-77.760,-16.129,-150.555,-74.147,180.000,-136.873,51.286,180.000,48.752,-85.416,132.070,-151.501,-36.543,180.000,-114.528,-70.209,-180.000
-0.132,-0.242,0.043,0.649,-13.368,14.260,-8.777,1.753,-11.215,-8.233,3.565,-11.372,19.189,51.770,9.554,128.533,-17.986,-174.203,43.179,25.216,114.418,-148.440,64.644,169.053,102.403,-15.113,-177.984,177.855,-0.060,91.590,-109.176,-48.242,-72.877,-95.069,-76.680,-7.428,-148.107,-78.161,180.000,-138.525,54.528,180.000,26.212,-85.421,109.602,-149.132,-34.511,180.000,-111.993,-61.167,180.000
-0.130,-0.245,0.055,1.194,-13.542,15.874,-8.771,1.731,-11.891,-8.191,3.630,-12.038,20.026,51.895,8.984,123.050,-15.499,-175.442,44.686,28.050,115.428,-141.072,64.155,162.162,101.652,-10.393,-175.444,-177.513,-0.427,80.253,-122.767,-54.320,-85.494,-95.102,-74.867,-6.844,-145.092,-77.401,180.000,-138.429,55.749,180.000,32.989,-85.272,115.717,-147.988,-27.608,180.000,-111.417,-42.470,-180.000
-0.129,-0.247,0.055,1.014,-12.919,15.612,-8.696,1.872,-12.703,-8.031,3.876,-12.868,20.897,50.370,10.231,119.533,-10.287,-173.295,40.151,28.231,119.281,-130.227,68.685,145.779,102.225,-8.726,-172.408,-177.401,-0.882,71.267,-131.814,-55.252,-104.127,-96.715,-74.560,-8.623,-144.520,-78.928,180.000,-137.189,54.560,180.000,58.222,-84.461,139.838,-147.205,-26.235,180.000,-111.029,-31.138,180.000
-0.132,-0.253,0.053,1.376,-12.713,15.921,-9.320,2.023,-12.969,-8.578,4.234,-13.159,20.559,49.990,11.924,117.751,-3.908,-171.716,39.149,28.537,120.405,-132.352,66.440,144.738,101.982,-9.539,-170.828,179.495,0.186,69.778,-121.105,-53.384,-103.256,-96.466,-73.119,-8.089,-143.000,-81.075,180.000,-137.735,55.540,180.000,80.338,-83.359,160.596,-145.398,-25.501,180.000,-110.076,-14.329,180.000
-0.134,-0.268,0.054,1.324,-10.889,15.966,-9.002,1.943,-12.870,-8.298,4.052,-13.046,20.005,49.629,12.090,115.914,1.479,-167.750,50.260,27.698,111.129,-138.436,53.700,155.118,101.501,-8.914,-165.296,-179.009,-0.327,71.745,-105.290,-54.008,-91.925,-101.131,-72.258,-12.546,-142.499,-82.223,-180.000,-135.991,51.526,180.000,95.976,-83.094,176.361,-145.348,-27.507,180.000,-109.527,-22.769,180.000
-0.135,-0.281,0.060,0.962,-8.746,15.492,-8.618,2.161,-14.452,-7.752,4.400,-14.654,19.673,46.457,13.736,114.047,9.667,-162.885,39.183,25.914,118.199,-135.932,61.085,147.516,101.694,-5.385,-159.827,-179.957,-0.012,74.499,-97.862,-50.923,-88.503,-107.309,-72.130,-18.783,-142.977,-82.254,180.000,-134.300,48.743,180.000,106.308,-81.905,-173.287,-145.559,-31.355,180.000,-107.934,-33.428,180.000
-0.135,-0.290,0.057,1.050,-7.767,15.096,-8.384,2.113,-14.737,-7.522,4.319,-14.927,20.167,46.280,14.029,111.223,13.745,-163.255,35.336,27.435,123.018,-124.377,69.416,134.356,99.277,-10.489,-159.028,178.226,0.685,68.898,-99.596,-55.032,-94.187,-109.649,-71.740,-21.002,-143.281,-81.036,180.000,-132.361,46.058,180.000,111.732,-81.359,-167.720,-146.060,-34.611,180.000,-106.790,-41.481,180.000
-0.134,-0.291,0.054,1.211,-8.355,13.835,-8.565,2.060,-14.584,-7.722,4.292,-14.767,21.911,46.110,11.393,112.686,20.466,-163.960,38.247,27.584,120.432,-119.601,70.954,131.647,100.139,-15.770,-158.729,177.330,1.196,65.884,-87.858,-59.634,-86.967,-109.788,-72.712,-21.062,-145.424,-81.925,180.000,-132.369,47.188,180.000,105.314,-81.355,-173.940,-146.701,-37.812,180.000,-108.876,-51.161,180.000
-0.136,-0.291,0.045,1.662,-9.717,13.853,-8.923,1.875,-13.313,-8.210,4.018,-13.473,23.045,48.629,11.221,114.647,19.745,-166.801,40.907,26.435,117.194,-129.989,67.349,145.065,99.362,-17.050,-159.506,175.726,1.753,67.734,-79.670,-62.306,-78.381,-105.227,-73.395,-16.299,-145.325,-82.734,180.000,-132.413,46.882,180.000,95.899,-81.661,176.292,-146.952,-37.967,180.000,-108.048,-49.862,180.000
-0.136,-0.290,0.039,1.904,-11.805,13.260,-9.598,1.899,-12.858,-8.888,4.148,-13.026,24.740,50.429,7.606,116.601,16.209,-166.977,55.959,22.132,104.279,-139.232,51.321,162.389,94.836,-18.329,-169.130,172.839,3.680,62.938,-72.110,-62.798,-67.502,-100.121,-74.908,-11.307,-145.172,-81.117,180.000,-132.421,46.638,180.000,83.177,-80.544,163.128,-146.988,-38.524,180.000,-108.796,-50.407,180.000
-0.132,-0.284,0.043,1.025,-11.244,13.184,-9.503,1.867,-11.709,-8.882,3.922,-11.883,27.083,51.120,4.977,117.550,7.525,-170.178,52.032,11.292,98.688,-116.565,52.328,151.781,91.816,-0.448,-167.409,-173.580,-2.328,70.153,-94.202,-64.967,-62.347,-105.502,-76.567,-16.924,-146.577,-80.705,-180.000,-131.159,44.389,180.000,81.440,-80.986,160.656,-145.363,-41.093,180.000,-107.862,-53.128,180.000
-0.132,-0.272,0.043,0.929,-11.854,13.762,-9.397,1.659,-10.549,-8.900,3.496,-10.697,32.076,50.679,0.382,116.051,-14.901,177.580,41.765,-6.871,82.370,-67.151,58.631,132.358,88.402,14.807,-168.104,-157.709,-6.268,75.086,105.017,-67.004,173.147,-102.729,-75.832,-13.074,-146.643,-78.938,180.000,-134.306,47.618,180.000,78.477,-80.498,157.464,-144.965,-38.567,180.000,-109.612,-53.606,180.000
-0.133,-0.270,0.046,1.129,-12.415,13.969,-8.492,1.424,-9.827,-8.102,2.955,-9.942,33.071,44.947,-2.968,98.084,-63.864,160.161,23.010,-54.349,27.593,-137.265,32.539,166.129,79.431,33.509,-165.057,-149.565,-3.044,84.836,2.242,15.402,111.593,-96.849,-72.584,-6.451,-147.334,-76.120,180.000,-132.789,43.761,180.000,88.368,-80.306,167.399,-146.356,-36.157,180.000,-110.636,-51.948,180.000
