Hips.Xposition,Hips.Yposition,Hips.Zposition,Hips.Zrotation,Hips.Xrotation,Hips.Yrotation,Spine.Zrotation,Spine.Xrotation,Spine.Yrotation,Chest.Zrotation,Chest.Xrotation,Chest.Yrotation,Head.Zrotation,Head.Xrotation,Head.Yrotation,LeftUpperArm.Zrotation,LeftUpperArm.Xrotation,LeftUpperArm.Yrotation,LeftLowerArm.Zrotation,LeftLowerArm.Xrotation,LeftLowerArm.Yrotation,LeftHand.Zrotation,LeftHand.Xrotation,LeftHand.Yrotation,RightUpperArm.Zrotation,RightUpperArm.Xrotation,RightUpperArm.Yrotation,RightLowerArm.Zrotation,RightLowerArm.Xrotation,RightLowerArm.Yrotation,RightHand.Zrotation,RightHand.Xrotation,RightHand.Yrotation,LeftUpperLeg.Zrotation,LeftUpperLeg.Xrotation,LeftUpperLeg.Yrotation,LeftLowerLeg.Zrotation,LeftLowerLeg.Xrotation,LeftLowerLeg.Yrotation,LeftFootAnkle.Zrotation,LeftFootAnkle.Xrotation,LeftFootAnkle.Yrotation,RightUpperLeg.Zrotation,RightUpperLeg.Xrotation,RightUpperLeg.Yrotation,RightLowerLeg.Zrotation,RightLowerLeg.Xrotation,RightLowerLeg.Yrotation,RightFootAnkle.Zrotation,RightFootAnkle.Xrotation,RightFootAnkle.Yrotation
-0.116,-0.277,0.015,-5.080,-0.733,18.256,-3.889,1.654,-11.473,-3.469,2.436,-11.569,23.989,34.667,8.358,126.183,42.102,-157.047,112.603,16.142,83.398,-149.324,-53.438,-169.340,104.198,-43.650,-169.238,-151.684,50.032,144.891,17.753,24.254,-141.753,-113.284,-66.908,-25.758,-145.786,-29.811,180.000,-133.306,42.481,180.000,117.910,-75.795,-159.479,-156.066,-32.674,180.000,-101.312,-2.953,180.000
-0.122,-0.274,0.007,-4.173,-1.446,18.577,-3.978,1.682,-11.449,-3.551,2.482,-11.548,23.348,34.088,8.635,124.830,39.012,-156.594,111.434,16.358,83.690,-149.216,-62.212,-169.933,106.552,-48.963,-167.244,-142.037,58.629,137.578,22.211,22.225,-146.231,-112.112,-66.134,-24.289,-149.206,-23.528,180.000,-135.030,43.727,180.000,128.867,-78.021,-147.288,-155.017,-27.420,180.000,-102.181,-0.262,180.000
-0.126,-0.271,0.006,-3.461,-1.380,19.192,-3.784,1.858,-11.945,-3.302,2.648,-12.054,22.749,33.699,8.785,124.002,39.882,-157.360,111.301,15.466,84.064,-146.199,-65.156,-169.345,116.036,-58.625,-158.340,-142.193,61.033,138.433,22.519,9.095,-145.385,-113.196,-66.876,-24.912,-149.013,-25.702,180.000,-133.995,42.784,180.000,130.686,-79.790,-144.844,-154.164,-26.289,180.000,-99.872,0.239,180.000
-0.131,-0.264,0.002,-2.768,-1.683,19.893,-3.763,2.102,-12.066,-3.220,2.900,-12.193,21.048,33.308,11.151,123.198,38.816,-156.920,110.084,13.590,85.089,-141.963,-67.044,-167.907,122.918,-63.619,-151.929,-145.275,62.284,141.943,22.461,1.480,-145.200,-113.846,-67.291,-24.781,-149.176,-25.752,180.000,-136.576,44.667,180.000,143.664,-82.134,-130.737,-152.181,-22.164,180.000,-97.168,5.079,180.000
-0.138,-0.257,-0.010,-1.846,-2.248,21.398,-4.089,2.353,-12.270,-3.468,3.246,-12.426,18.896,33.100,13.468,122.223,38.923,-155.089,109.446,10.977,86.154,-140.353,-68.448,-169.264,160.229,-74.572,-116.714,-138.493,68.565,136.448,21.651,-11.041,-146.493,-115.063,-68.805,-24.684,-150.403,-24.345,180.000,-138.180,45.373,180.000,168.747,-84.119,-104.552,-150.690,-18.577,180.000,-94.884,8.134,180.000
-0.143,-0.252,-0.012,-0.990,-2.003,21.976,-4.259,2.453,-11.826,-3.635,3.365,-11.996,18.012,32.122,12.511,117.599,38.823,-153.218,107.461,11.745,86.336,-139.748,-68.060,-167.298,171.929,-74.688,-105.944,-117.335,74.203,116.445,18.806,-6.629,-148.350,-115.299,-68.433,-24.007,-150.810,-21.566,180.000,-135.935,42.862,180.000,-174.318,-84.728,-86.558,-150.739,-17.425,180.000,-95.206,8.401,180.000
-0.148,-0.237,-0.014,0.038,-2.145,22.042,-4.731,2.653,-11.792,-4.049,3.683,-11.996,16.542,32.779,12.873,109.817,45.092,-152.313,103.110,14.500,86.663,-122.358,-75.811,-149.961,-168.919,-75.671,-88.363,-67.151,75.430,67.813,21.949,-15.905,-152.282,-117.098,-69.098,-24.941,-152.425,-23.217,180.000,-136.693,44.288,180.000,-153.771,-84.976,-65.209,-150.445,-17.459,180.000,-97.954,7.553,180.000
-0.155,-0.224,-0.016,1.512,-2.510,22.438,-5.465,2.599,-11.169,-4.813,3.753,-11.389,15.916,33.844,13.178,108.871,55.924,-155.275,108.331,14.989,85.102,-101.621,-71.319,-130.225,-149.368,-76.164,-69.417,-61.345,75.862,62.080,23.498,-24.820,-152.302,-114.882,-68.094,-22.301,-152.324,-23.159,180.000,-136.946,42.980,180.000,-115.024,-82.514,-26.251,-149.197,-11.499,180.000,-98.418,13.578,180.000
-0.166,-0.214,-0.009,3.137,-1.808,23.738,-5.889,2.534,-10.698,-5.270,3.741,-10.924,12.466,34.385,16.779,107.025,52.067,-157.679,106.352,3.919,88.851,-99.925,-65.255,-135.711,-165.236,-77.711,-84.157,-94.539,78.589,94.449,17.751,-22.116,-146.364,-115.419,-66.428,-21.950,-151.404,-16.161,180.000,-136.550,38.424,180.000,-109.843,-80.782,-20.614,-148.803,-5.710,180.000,-97.345,24.688,180.000
-0.168,-0.215,-0.009,3.295,-0.830,24.160,-5.904,2.413,-10.269,-5.337,3.578,-10.483,9.511,36.653,18.425,102.332,62.146,-155.565,116.163,-2.563,91.259,-59.304,-60.401,-102.504,-174.802,-78.960,-93.813,-101.949,77.570,101.677,24.291,-35.346,-145.735,-116.243,-65.391,-23.522,-151.676,-20.372,180.000,-135.840,39.101,180.000,-109.528,-79.839,-20.074,-148.048,-5.754,180.000,-97.227,24.658,180.000
-0.167,-0.214,-0.006,3.465,-0.414,23.824,-6.095,2.378,-10.292,-5.530,3.582,-10.506,9.621,37.665,18.040,104.872,62.641,-160.394,125.181,-16.600,101.387,-48.750,-45.510,-98.852,128.508,-71.895,-149.889,-144.002,68.749,142.064,24.157,-29.892,-135.357,-118.672,-66.488,-26.648,-152.292,-26.639,180.000,-133.220,38.900,180.000,-106.915,-78.537,-17.713,-147.621,-5.484,180.000,-99.143,24.765,180.000
-0.163,-0.215,0.000,3.084,0.498,23.552,-6.410,2.408,-10.314,-5.830,3.683,-10.540,9.671,39.083,17.826,106.274,68.194,-161.598,148.579,-24.565,124.235,-44.874,-32.518,-92.407,115.412,-63.800,-163.109,-157.888,58.647,154.557,8.122,-38.065,-131.550,-119.499,-66.772,-28.887,-153.041,-29.039,180.000,-132.566,38.698,180.000,-107.310,-78.893,-18.733,-148.291,-8.064,180.000,-99.315,20.230,180.000
-0.168,-0.214,-0.012,4.235,-2.156,23.348,-7.336,2.157,-9.867,-6.815,3.552,-10.081,11.491,37.932,14.755,119.517,78.029,-176.939,168.452,-20.871,150.165,-37.332,-30.741,-53.908,105.978,-61.839,-173.775,-152.762,63.360,150.062,-20.240,-53.438,-111.375,-117.509,-69.662,-26.385,-155.652,-30.132,180.000,-132.599,38.583,180.000,-93.022,-80.273,-4.450,-148.610,-3.493,180.000,-99.884,31.001,180.000
-0.172,-0.214,-0.007,4.079,-1.986,22.675,-7.237,2.150,-10.225,-6.698,3.561,-10.434,10.052,38.791,15.231,112.712,78.067,-171.517,172.383,-22.173,160.489,-17.843,-25.692,-27.404,104.689,-56.205,-174.995,-153.941,60.069,150.566,4.142,-63.366,-62.937,-118.933,-70.144,-27.732,-156.344,-28.930,180.000,-131.398,36.511,180.000,-89.070,-82.884,-1.057,-150.458,-6.742,180.000,-100.225,28.163,180.000
-0.172,-0.215,0.003,3.137,0.248,21.817,-6.918,2.559,-12.485,-6.144,4.168,-12.735,7.844,36.884,19.198,-69.860,68.040,8.481,163.689,-37.140,154.142,-9.697,-16.718,-17.018,107.337,-53.340,-170.913,-161.513,47.362,155.558,103.352,-71.160,40.280,-126.915,-69.785,-35.871,-159.435,-26.052,180.000,-126.719,34.678,180.000,-109.601,-82.755,-21.248,-152.010,-7.613,180.000,-97.549,21.670,180.000
-0.172,-0.215,0.020,1.904,3.146,20.705,-6.220,2.553,-14.169,-5.355,4.133,-14.399,7.164,35.329,20.550,-121.376,81.857,56.505,174.680,-16.106,161.444,-8.146,-7.929,-9.901,107.639,-46.082,-166.979,-137.890,65.240,135.132,46.064,-53.927,-13.745,-138.911,-70.336,-48.066,-160.287,-30.246,180.000,-127.304,33.987,180.000,-138.871,-82.794,-49.854,-153.948,-8.611,180.000,-98.303,22.758,180.000
-0.171,-0.226,0.020,0.841,4.237,20.147,-6.118,2.299,-14.646,-5.297,3.878,-14.840,9.590,33.615,20.696,-84.514,70.501,19.118,170.951,-28.225,161.388,-8.388,2.296,-4.641,110.274,-45.496,-161.506,-92.818,73.712,92.705,43.624,-31.762,-15.393,-152.214,-72.799,-61.456,-160.335,-36.788,180.000,-128.527,33.857,180.000,-154.871,-81.861,-65.049,-152.478,-7.792,180.000,-97.557,24.298,180.000
-0.170,-0.229,0.031,-0.636,6.817,19.499,-5.134,2.194,-15.568,-4.326,3.566,-15.732,10.672,30.716,20.906,-73.045,53.910,6.390,165.073,-42.816,158.584,-13.171,3.611,-5.333,116.742,-46.563,-152.736,-48.818,65.791,51.413,41.756,-21.252,-22.556,-152.540,-71.387,-62.229,-160.653,-33.203,180.000,-121.940,30.122,180.000,-166.072,-79.329,-76.701,-152.050,-7.888,180.000,-97.401,23.479,180.000
-0.167,-0.223,0.045,-2.767,9.532,18.720,-3.995,2.359,-16.221,-3.150,3.440,-16.375,10.691,31.417,23.277,-68.982,42.592,0.649,163.724,-42.984,156.818,-12.107,3.475,-5.178,119.383,-48.201,-149.886,-50.827,54.234,56.530,46.209,-32.281,-30.407,-147.233,-67.307,-58.141,-159.118,-31.435,180.000,-121.047,29.766,180.000,-164.839,-77.232,-75.771,-152.434,-9.205,180.000,-98.340,19.839,180.000
-0.166,-0.230,0.045,-3.489,9.271,17.253,-3.725,2.185,-15.684,-2.974,3.159,-15.817,11.898,31.937,22.049,-70.324,40.625,1.529,161.498,-50.983,156.699,-15.780,8.749,-1.146,121.257,-54.586,-148.144,-34.260,34.561,50.211,45.629,-15.474,-43.296,-137.538,-65.139,-49.211,-157.239,-27.202,180.000,-121.583,29.939,180.000,-170.681,-77.454,-82.198,-152.287,-8.516,180.000,-98.817,20.251,180.000
-0.159,-0.230,0.054,-4.702,10.646,14.521,-2.736,1.664,-15.703,-2.175,2.363,-15.778,12.789,31.954,22.176,-75.392,38.066,3.931,163.448,-48.452,158.341,-18.564,14.101,1.915,114.929,-46.899,-150.905,-74.753,43.989,79.280,63.438,-28.197,-14.356,-146.915,-67.030,-59.613,-154.444,-44.134,180.000,-123.099,33.601,180.000,177.998,-76.262,-94.544,-152.301,-13.607,180.000,-107.853,14.154,180.000
-0.151,-0.235,0.065,-5.965,12.185,13.768,-1.702,1.371,-16.148,-1.250,1.798,-16.190,13.321,32.177,21.344,-78.559,31.035,6.151,161.072,-54.381,157.128,-16.711,14.686,-1.273,113.095,-42.923,-150.354,-109.147,31.856,100.384,94.711,-29.078,18.014,-151.923,-66.810,-65.605,-148.872,-48.378,180.000,-121.432,33.124,180.000,170.232,-73.751,-103.297,-151.036,-14.734,180.000,-104.457,15.253,180.000
-0.144,-0.233,0.072,-6.680,11.931,13.532,-1.513,1.061,-15.564,-1.171,1.433,-15.592,15.201,32.688,19.549,-76.794,11.163,5.211,124.430,-69.344,122.677,-17.989,13.021,-3.691,108.852,-34.440,-149.860,-154.228,11.474,112.392,112.448,-2.139,60.563,-157.524,-68.186,-71.522,-143.646,-52.195,180.000,-121.147,33.441,180.000,167.096,-70.736,-106.595,-147.038,-15.229,180.000,-104.844,17.327,180.000
-0.140,-0.238,0.072,-7.188,10.680,13.434,-1.500,0.940,-15.278,-1.198,1.305,-15.301,16.391,33.728,18.915,-76.757,9.529,8.247,115.737,-76.550,115.119,-20.219,12.733,-7.178,103.513,-27.818,-149.353,-177.045,0.681,102.961,102.492,17.153,74.537,-154.998,-69.844,-69.721,-142.646,-43.160,180.000,-116.344,34.521,180.000,162.145,-71.161,-112.278,-146.908,-14.993,180.000,-98.905,12.162,180.000
-0.139,-0.234,0.089,-6.778,7.630,13.634,-2.123,0.888,-14.952,-1.820,1.411,-14.979,22.939,34.587,9.058,-108.981,62.984,36.383,177.850,-27.794,175.396,-15.215,17.775,-2.970,98.634,-17.286,-149.326,178.887,-0.078,94.012,81.792,31.359,85.342,-148.818,-72.166,-63.609,-140.176,-50.182,180.000,-122.399,34.061,180.000,160.300,-73.726,-114.953,-145.887,-14.914,180.000,-98.406,14.795,180.000
-0.136,-0.235,0.097,-6.392,4.429,13.677,-2.751,0.773,-13.929,-2.481,1.419,-13.955,25.573,35.904,4.915,-140.821,66.152,66.567,179.254,-12.235,176.482,-13.599,26.434,2.212,96.360,-15.036,-149.613,179.240,-0.025,91.898,72.031,39.908,96.854,-142.925,-74.567,-57.665,-140.434,-48.896,180.000,-123.941,33.504,180.000,154.759,-75.965,-121.750,-144.731,-17.435,180.000,-100.531,5.215,180.000
-0.130,-0.235,0.110,-6.562,4.140,13.672,-2.641,0.712,-13.371,-2.403,1.308,-13.393,25.877,36.236,3.829,151.757,62.974,129.469,-179.154,13.511,176.385,-14.136,25.652,4.257,88.832,-10.151,-149.019,-175.446,0.045,90.571,69.439,43.687,88.077,-139.109,-73.907,-53.732,-139.868,-52.119,180.000,-128.472,35.810,180.000,161.384,-77.305,-115.567,-142.623,-14.678,180.000,-103.248,12.568,180.000
-0.134,-0.238,0.128,-6.616,3.790,14.747,-2.630,0.643,-12.825,-2.420,1.216,-12.844,26.934,36.954,1.803,121.170,37.270,156.348,-175.952,43.899,174.172,-16.930,26.070,9.757,84.652,-8.589,-149.063,-174.364,-0.164,88.342,64.694,42.860,89.074,-132.513,-71.684,-46.440,-140.386,-48.499,180.000,-127.417,35.304,180.000,165.692,-78.175,-112.164,-142.468,-9.321,180.000,-101.433,17.143,180.000
-0.134,-0.243,0.129,-6.695,3.394,14.768,-2.727,0.688,-12.899,-2.503,1.285,-12.920,27.963,36.496,0.567,134.812,56.507,148.419,-178.728,22.641,176.698,-19.752,25.332,12.785,81.444,-7.576,-147.822,178.010,0.210,83.980,54.785,43.345,100.722,-128.806,-70.916,-42.543,-140.462,-52.412,180.000,-132.879,39.031,180.000,162.855,-79.605,-115.562,-143.758,-10.134,180.000,-104.873,16.334,180.000
-0.134,-0.248,0.132,-6.831,3.594,14.831,-2.740,0.808,-13.043,-2.485,1.412,-13.071,27.211,36.421,1.540,127.350,48.874,155.274,-177.914,27.932,175.555,-20.152,26.977,13.020,77.527,-4.238,-147.179,-175.618,-0.455,84.086,47.151,47.308,98.414,-128.740,-70.308,-41.879,-141.222,-44.553,180.000,-131.617,37.865,180.000,160.336,-79.984,-118.114,-144.796,-10.751,180.000,-102.616,14.238,180.000
-0.134,-0.250,0.132,-6.887,3.684,14.846,-2.934,0.892,-13.072,-2.654,1.542,-13.105,26.367,36.716,2.621,124.571,46.028,158.563,-177.453,26.752,174.357,-18.159,26.212,12.403,75.904,-1.069,-146.582,-172.038,-0.947,83.260,38.404,51.070,101.518,-128.045,-70.101,-41.258,-141.721,-46.222,180.000,-133.343,39.350,180.000,165.521,-81.079,-112.484,-145.535,-9.442,180.000,-102.047,15.689,180.000
-0.136,-0.253,0.128,-6.851,3.426,15.629,-3.203,1.143,-13.283,-2.850,1.863,-13.333,26.001,35.566,3.305,126.892,45.673,158.547,-178.120,24.771,175.521,-17.646,26.162,12.436,74.747,1.982,-146.792,-171.333,-1.213,82.096,30.118,53.313,106.798,-126.779,-69.632,-39.615,-142.370,-39.910,180.000,-134.266,39.301,180.000,166.479,-81.478,-111.693,-146.589,-7.315,180.000,-101.586,26.428,180.000
-0.139,-0.254,0.142,-7.462,5.770,16.866,-2.738,1.428,-12.788,-2.348,2.018,-12.850,26.160,31.991,3.028,119.861,32.333,168.308,-175.827,38.346,173.293,-17.322,23.570,13.529,73.808,3.626,-140.806,-160.096,-0.474,88.692,38.616,58.887,90.099,-127.787,-66.467,-40.643,-143.569,-40.202,180.000,-135.218,40.505,180.000,179.883,-80.038,-98.365,-147.512,-2.580,180.000,-100.019,32.951,180.000
-0.138,-0.256,0.144,-7.576,6.248,17.319,-2.564,1.696,-13.114,-2.104,2.256,-13.187,25.931,31.209,3.519,120.542,32.404,169.892,-176.211,35.927,173.561,-16.558,20.373,11.735,73.488,5.472,-141.114,-160.083,-1.317,86.371,34.478,60.018,91.534,-124.200,-65.996,-37.081,-144.460,-43.315,180.000,-138.751,43.494,180.000,-178.656,-80.991,-97.151,-148.409,-2.903,180.000,-99.616,30.418,180.000
-0.143,-0.260,0.147,-7.047,5.908,18.034,-2.715,1.920,-13.242,-2.191,2.521,-13.331,25.766,30.886,3.123,125.793,49.539,166.869,-178.030,20.202,174.313,-15.865,20.225,11.288,72.967,8.489,-139.154,-155.871,-0.066,89.854,39.536,63.953,81.925,-121.126,-66.102,-33.599,-145.039,-38.248,180.000,-140.705,43.340,180.000,-170.568,-82.959,-89.309,-149.159,-3.884,180.000,-96.776,23.381,180.000
-0.143,-0.260,0.149,-6.600,5.838,18.158,-2.844,2.053,-13.159,-2.288,2.683,-13.259,25.261,30.384,3.713,127.909,53.567,165.580,-178.124,19.367,174.360,-15.952,21.066,12.059,74.369,9.206,-139.953,-148.062,-0.890,88.573,55.932,68.521,65.500,-118.704,-66.006,-30.923,-145.303,-36.348,180.000,-142.943,44.591,180.000,-158.763,-85.316,-77.818,-150.079,-4.864,180.000,-96.560,18.421,180.000
-0.144,-0.260,0.137,-5.458,3.136,18.067,-3.421,2.030,-12.406,-2.888,2.765,-12.519,24.381,31.224,5.194,126.218,36.064,164.742,-174.170,35.615,170.055,-15.268,17.464,11.864,76.592,10.079,-145.124,-144.607,-0.493,89.306,68.454,64.114,49.760,-112.775,-67.078,-24.279,-143.662,-39.003,180.000,-142.496,44.553,180.000,-131.686,-87.517,-50.371,-150.516,-6.519,180.000,-96.165,14.446,180.000
-0.145,-0.252,0.135,-4.964,2.708,18.066,-3.434,2.075,-11.987,-2.910,2.794,-12.104,23.832,31.751,5.820,126.287,34.338,166.085,-174.176,35.376,170.008,-15.015,11.196,8.304,77.607,12.226,-146.245,-147.191,1.376,92.134,64.450,56.362,47.353,-112.294,-67.374,-23.684,-143.444,-40.044,180.000,-140.617,43.369,180.000,-108.148,-86.970,-25.701,-150.564,-12.838,180.000,-96.910,-2.658,180.000
-0.146,-0.242,0.144,-5.050,4.731,18.104,-3.178,2.114,-11.217,-2.689,2.743,-11.330,20.795,32.163,9.713,123.844,28.443,171.752,-171.751,41.579,167.677,-14.233,7.359,6.449,77.332,14.223,-145.023,-149.618,4.782,98.093,58.084,46.697,43.564,-117.839,-66.401,-29.476,-146.890,-27.734,180.000,-139.095,41.519,180.000,-133.862,-85.195,-50.699,-150.287,-13.550,180.000,-98.053,-6.109,180.000
-0.143,-0.221,0.152,-4.575,6.054,18.346,-3.251,2.170,-10.480,-2.785,2.784,-10.599,18.396,32.211,12.071,124.060,30.515,173.340,-170.142,41.484,165.300,-13.815,7.203,10.208,77.968,15.351,-144.282,-163.271,4.620,105.002,48.071,32.216,55.101,-120.183,-63.528,-31.634,-151.270,-13.800,180.000,-138.288,38.815,180.000,-139.548,-84.286,-55.643,-151.431,-11.568,180.000,-94.112,2.800,180.000
-0.146,-0.209,0.148,-3.635,5.377,18.408,-3.596,2.279,-10.489,-3.099,2.968,-10.626,18.715,32.589,10.641,125.906,40.522,171.755,-172.953,29.995,166.111,-11.679,3.068,7.808,76.375,18.865,-145.058,-162.680,6.537,110.056,49.958,30.267,43.931,-123.598,-64.712,-34.553,-150.466,-17.522,180.000,-139.896,40.396,180.000,-157.933,-82.362,-72.805,-151.133,-12.084,180.000,-96.060,6.634,180.000
-0.135,-0.198,0.144,-3.399,5.104,18.482,-4.168,2.616,-10.839,-3.568,3.462,-11.020,17.040,33.739,14.165,129.336,45.825,170.395,-174.651,24.444,167.251,-11.150,0.484,4.896,72.789,28.692,-147.452,-144.846,16.435,111.888,53.678,40.152,13.713,-125.795,-64.448,-36.840,-153.763,-19.768,180.000,-141.678,43.547,180.000,-160.078,-83.013,-74.696,-153.519,-13.307,180.000,-100.281,9.491,180.000
-0.139,-0.191,0.125,-2.779,3.797,18.821,-5.217,2.630,-10.483,-4.608,3.683,-10.700,13.325,34.229,20.197,134.660,52.010,167.618,-177.169,16.559,170.155,-17.975,0.046,2.736,71.375,43.443,-153.666,157.074,-17.614,125.583,25.128,-21.662,37.389,-128.566,-67.563,-40.339,-154.325,-22.878,180.000,-147.389,47.989,180.000,-165.686,-83.472,-79.848,-155.038,-14.320,180.000,-106.461,14.846,180.000
-0.143,-0.192,0.114,-2.443,3.673,18.783,-5.400,2.594,-10.752,-4.777,3.704,-10.971,12.265,33.160,21.657,135.563,58.005,167.332,-179.362,3.979,170.883,-18.024,-2.221,-3.195,69.677,49.024,-152.314,103.387,-50.708,100.437,50.671,-66.025,59.715,-129.469,-66.939,-41.623,-155.281,-24.335,180.000,-147.132,48.504,180.000,-161.548,-82.488,-76.233,-158.566,-18.390,180.000,-110.772,-7.766,180.000
-0.148,-0.187,0.114,-2.659,5.890,19.046,-5.191,2.696,-11.333,-4.515,3.807,-11.555,12.131,30.728,21.644,153.965,79.663,150.120,178.028,-17.358,173.416,-20.377,3.083,-1.487,71.528,49.062,-151.723,120.544,-56.035,116.077,35.998,-61.025,42.217,-135.667,-66.285,-48.886,-155.695,-31.092,180.000,-143.726,48.386,180.000,-172.017,-79.200,-86.524,-157.220,-18.174,180.000,-112.019,1.924,180.000
-0.147,-0.183,0.118,-3.064,8.923,19.211,-4.269,2.741,-12.010,-3.567,3.680,-12.206,10.690,28.826,21.745,133.965,73.634,169.274,179.879,-4.977,178.603,-24.589,13.245,6.258,75.868,43.227,-153.180,127.671,-57.337,123.024,27.344,-64.946,42.778,-140.804,-64.237,-54.338,-154.390,-38.565,180.000,-141.195,48.639,180.000,-169.806,-76.285,-83.827,-156.110,-17.060,180.000,-112.724,5.077,180.000
-0.145,-0.191,0.106,-2.703,8.391,19.585,-4.173,2.745,-12.536,-3.440,3.688,-12.729,11.811,29.676,18.748,115.082,-60.433,170.475,-6.928,46.631,9.490,-30.808,22.420,15.234,71.788,47.529,-149.308,84.117,-63.206,84.745,-15.072,-83.459,13.300,-143.612,-65.381,-56.597,-153.090,-37.952,180.000,-144.666,51.111,180.000,-169.746,-75.302,-83.043,-155.009,-14.494,180.000,-110.222,13.449,180.000
-0.147,-0.202,0.081,-0.633,2.506,19.243,-5.257,2.329,-11.786,-4.636,3.462,-11.971,14.274,31.094,14.783,16.992,-87.813,72.430,-1.049,3.229,18.006,-44.055,40.977,36.000,75.257,57.187,-157.212,68.428,-61.225,70.887,-81.278,-67.564,-45.230,-136.391,-67.758,-48.003,-150.584,-38.901,180.000,-144.446,53.377,180.000,-149.946,-81.066,-62.741,-153.397,-9.904,180.000,-113.594,34.413,180.000
-0.143,-0.203,0.079,-0.831,3.139,18.794,-4.762,1.999,-11.888,-4.225,3.010,-12.029,13.619,32.675,14.493,128.503,-62.934,-172.668,23.738,-36.602,36.410,-131.756,38.777,149.022,73.587,55.406,-154.685,89.669,-54.272,89.731,-87.691,-42.638,-38.900,-138.183,-65.430,-49.587,-148.106,-40.304,180.000,-143.051,52.834,180.000,-160.235,-79.888,-73.027,-152.871,-9.828,180.000,-111.492,35.274,180.000
-0.136,-0.203,0.068,-1.007,3.761,18.362,-4.414,1.573,-11.555,-3.997,2.470,-11.652,13.257,34.610,14.695,135.868,-59.578,-163.505,44.363,-41.510,55.877,-134.341,28.627,161.418,69.607,58.608,-151.545,-173.417,6.032,132.320,-57.714,-12.504,64.396,-142.770,-62.334,-54.050,-149.067,-42.269,180.000,-135.361,46.308,180.000,-156.789,-81.486,-70.627,-152.106,-8.641,180.000,-110.559,37.917,180.000
-0.134,-0.205,0.055,-0.668,2.693,18.163,-4.308,1.450,-12.188,-3.894,2.363,-12.273,13.236,40.236,13.931,146.420,-72.459,-154.917,63.569,-35.454,73.916,-126.089,29.551,154.216,66.123,63.756,-151.259,-134.008,20.809,108.940,-34.890,-9.772,113.189,-138.959,-63.440,-49.753,-148.762,-45.991,180.000,-135.272,45.719,180.000,-159.165,-83.718,-73.130,-153.843,-9.391,180.000,-111.621,41.820,-180.000
-0.123,-0.204,0.052,-1.049,2.665,18.085,-4.384,1.493,-12.524,-3.944,2.446,-12.613,12.511,41.213,15.728,136.426,-71.507,-165.130,43.879,-19.726,70.659,-97.130,46.192,125.064,72.516,63.592,-157.762,-136.681,12.994,103.412,-6.782,-22.058,127.687,-141.747,-65.054,-52.184,-148.474,-47.959,180.000,-138.697,48.889,180.000,-167.716,-84.768,-81.649,-155.430,-10.654,180.000,-110.945,30.986,180.000
-0.113,-0.210,0.032,0.451,-3.260,18.030,-5.882,1.204,-11.206,-5.525,2.367,-11.279,19.175,49.079,7.291,54.378,-83.133,110.784,82.344,-23.058,86.986,-128.882,9.708,173.279,81.925,67.531,-167.979,-68.433,9.667,86.203,-8.822,35.382,154.376,-127.438,-68.637,-37.303,-148.169,-46.371,180.000,-137.504,47.832,180.000,10.180,-88.512,95.652,-156.413,-14.114,180.000,-109.412,21.472,180.000
-0.106,-0.212,0.034,-0.295,-1.977,17.899,-5.570,1.159,-12.047,-5.196,2.331,-12.112,16.681,50.517,9.976,88.771,-76.076,144.834,99.516,-10.651,91.775,-127.215,-30.676,-159.610,82.333,73.567,-167.165,-29.606,7.081,77.760,-20.810,35.905,178.658,-130.567,-67.695,-40.809,-147.432,-49.451,180.000,-136.525,47.421,180.000,102.119,-88.523,-172.612,-157.486,-15.442,180.000,-110.837,21.425,180.000
-0.104,-0.213,0.031,-0.288,-2.574,17.964,-5.905,1.045,-11.994,-5.550,2.282,-12.046,17.960,51.151,8.269,95.393,-81.496,152.116,93.672,-9.435,90.603,-138.687,-8.813,-177.100,76.520,76.694,-161.009,4.308,-1.391,72.135,-95.829,73.816,-103.978,-130.621,-67.660,-40.874,-148.466,-51.051,180.000,-136.496,48.377,180.000,101.797,-85.959,-173.172,-158.651,-18.068,180.000,-112.428,23.384,180.000
-0.099,-0.213,0.043,-1.534,0.917,18.125,-5.042,1.059,-12.603,-4.682,2.160,-12.656,16.744,54.795,9.144,127.722,-79.997,-174.664,95.692,-12.223,91.209,-135.582,-7.301,-176.674,86.524,67.475,-171.518,139.916,-12.173,104.066,-156.502,-38.928,-13.765,-135.123,-66.029,-46.227,-149.413,-49.918,180.000,-135.910,48.006,180.000,122.362,-83.310,-152.865,-160.314,-19.784,180.000,-113.206,20.403,180.000
-0.096,-0.216,0.043,-2.155,2.305,18.342,-4.688,1.001,-12.586,-4.351,2.020,-12.633,15.811,54.561,10.075,115.484,-84.301,172.187,91.284,-12.433,90.277,-135.878,-3.924,-178.003,88.949,64.377,-174.861,153.773,-8.298,106.328,-147.521,-54.484,-1.219,-137.239,-65.030,-48.657,-149.512,-47.366,180.000,-133.954,46.699,180.000,130.265,-82.442,-145.149,-160.396,-19.879,180.000,-112.651,19.103,180.000
