Hips.Xposition,Hips.Yposition,Hips.Zposition,Hips.Zrotation,Hips.Xrotation,Hips.Yrotation,Spine.Zrotation,Spine.Xrotation,Spine.Yrotation,Chest.Zrotation,Chest.Xrotation,Chest.Yrotation,Head.Zrotation,Head.Xrotation,Head.Yrotation,LeftUpperArm.Zrotation,LeftUpperArm.Xrotation,LeftUpperArm.Yrotation,LeftLowerArm.Zrotation,LeftLowerArm.Xrotation,LeftLowerArm.Yrotation,LeftHand.Zrotation,LeftHand.Xrotation,LeftHand.Yrotation,RightUpperArm.Zrotation,RightUpperArm.Xrotation,RightUpperArm.Yrotation,RightLowerArm.Zrotation,RightLowerArm.Xrotation,RightLowerArm.Yrotation,RightHand.Zrotation,RightHand.Xrotation,RightHand.Yrotation,LeftUpperLeg.Zrotation,LeftUpperLeg.Xrotation,LeftUpperLeg.Yrotation,LeftLowerLeg.Zrotation,LeftLowerLeg.Xrotation,LeftLowerLeg.Yrotation,LeftFootAnkle.Zrotation,LeftFootAnkle.Xrotation,LeftFootAnkle.Yrotation,RightUpperLeg.Zrotation,RightUpperLeg.Xrotation,RightUpperLeg.Yrotation,RightLowerLeg.Zrotation,RightLowerLeg.Xrotation,RightLowerLeg.Yrotation,RightFootAnkle.Zrotation,RightFootAnkle.Xrotation,RightFootAnkle.Yrotation
-0.145,-0.163,0.119,-5.331,9.400,19.237,-1.732,0.404,-12.833,-1.599,0.780,-12.840,-16.602,0.295,-118.033,120.770,-40.238,-176.471,-61.766,67.046,63.690,-32.972,6.838,11.311,79.387,16.679,-144.150,-56.385,48.051,63.691,35.481,83.720,6.847,-122.032,-63.113,-41.002,-144.391,-8.744,180.000,-124.319,30.540,180.000,155.016,-75.351,-118.749,-147.043,-18.487,180.000,-96.467,13.881,180.000
-0.146,-0.170,0.115,-4.898,6.644,19.211,-2.452,0.242,-12.839,-2.337,0.782,-12.839,-12.779,1.341,-116.375,119.835,-49.250,179.115,-38.638,62.263,42.087,-34.061,11.402,15.253,70.586,24.026,-140.783,-99.016,57.114,97.590,7.380,72.207,38.289,-117.303,-62.971,-35.871,-144.882,-7.262,180.000,-122.343,31.169,180.000,160.299,-76.390,-113.285,-143.415,-14.257,180.000,-96.091,17.659,180.000
-0.145,-0.175,0.113,-5.110,5.300,18.993,-3.150,0.456,-13.412,-2.958,1.177,-13.419,-10.865,-0.257,-113.335,114.468,-60.446,170.113,-19.293,50.588,24.374,-33.783,15.491,16.342,68.294,26.873,-140.843,-134.525,47.168,125.803,15.484,54.964,34.388,-112.189,-61.378,-30.248,-145.617,-5.450,180.000,-123.977,32.563,180.000,151.108,-76.196,-121.709,-143.255,-18.003,180.000,-98.362,17.042,180.000
-0.147,-0.178,0.105,-5.285,4.130,18.734,-3.751,0.646,-13.356,-3.499,1.503,-13.373,-9.520,-0.425,-111.938,114.653,-59.514,166.273,-16.620,49.745,21.362,-31.270,16.311,16.562,69.513,28.439,-145.399,-148.517,38.970,135.762,18.584,44.337,28.241,-108.956,-60.278,-26.822,-146.512,-4.583,180.000,-128.264,34.986,180.000,151.912,-77.706,-119.427,-144.210,-20.031,180.000,-103.527,10.269,180.000
-0.149,-0.180,0.102,-5.394,3.659,18.529,-4.119,0.801,-13.342,-3.820,1.742,-13.371,-9.643,-0.454,-112.434,117.366,-56.968,167.153,-17.509,56.987,20.617,-28.573,11.965,12.446,68.390,29.168,-144.803,-151.041,35.494,136.377,24.163,44.368,22.785,-107.268,-59.642,-24.912,-146.795,-2.767,180.000,-128.464,35.301,180.000,152.259,-79.027,-117.492,-145.886,-19.330,180.000,-104.568,8.977,180.000
-0.154,-0.180,0.099,-5.446,3.419,18.681,-4.374,0.919,-13.097,-4.047,1.902,-13.136,-10.532,-0.222,-112.778,116.643,-52.944,164.773,-15.777,59.232,18.202,-26.084,11.716,10.687,60.427,34.305,-144.053,-152.105,26.701,130.326,29.683,47.687,20.400,-106.568,-59.437,-24.173,-147.270,-2.958,180.000,-128.545,35.958,180.000,151.149,-79.481,-118.107,-146.565,-18.071,180.000,-104.721,13.578,180.000
-0.154,-0.181,0.100,-5.645,3.894,18.688,-4.170,0.930,-13.053,-3.848,1.863,-13.093,-11.002,-1.493,-112.312,122.036,-42.100,169.588,-31.199,73.681,32.252,-26.923,7.614,8.949,59.906,31.870,-143.014,-138.179,26.984,116.890,35.971,60.614,19.722,-107.208,-59.342,-24.988,-147.114,-3.182,180.000,-129.158,35.967,180.000,156.903,-79.859,-112.370,-146.478,-17.170,180.000,-105.133,11.911,180.000
-0.155,-0.181,0.100,-5.722,4.090,18.715,-4.092,1.012,-13.120,-3.751,1.932,-13.166,-11.554,-2.744,-111.572,124.006,-40.027,170.547,-31.006,73.903,32.027,-26.421,9.456,11.427,57.977,30.770,-139.859,-126.313,25.052,107.286,56.919,72.567,6.594,-107.355,-59.373,-25.236,-147.001,-3.408,180.000,-129.253,35.877,180.000,154.759,-80.219,-114.888,-146.317,-19.289,180.000,-104.721,7.354,180.000
-0.156,-0.185,0.102,-5.702,4.318,18.769,-3.935,1.109,-12.969,-3.580,1.984,-13.022,-12.686,-2.667,-111.862,122.720,-45.678,167.320,-22.285,65.426,24.258,-24.786,11.922,13.491,60.136,26.023,-139.871,-122.906,18.907,101.842,78.240,72.101,-2.542,-105.562,-59.395,-23.583,-148.323,-3.666,180.000,-133.158,37.151,180.000,155.960,-81.011,-113.777,-146.082,-19.789,180.000,-103.457,4.924,180.000
-0.157,-0.188,0.102,-5.571,4.445,18.727,-3.801,1.248,-12.566,-3.431,2.068,-12.629,-14.595,-2.213,-112.609,124.879,-42.753,168.739,-24.976,67.239,26.800,-23.879,11.583,14.914,62.789,23.290,-141.539,-131.406,11.508,99.977,58.066,68.277,26.689,-104.052,-58.452,-22.120,-148.785,-2.961,180.000,-135.666,38.282,180.000,162.002,-82.383,-107.780,-146.297,-19.229,180.000,-102.824,3.200,180.000
-0.159,-0.191,0.097,-4.974,3.246,18.739,-4.148,1.229,-11.466,-3.814,2.056,-11.532,-15.235,-0.642,-113.600,128.857,-24.010,171.731,-66.223,79.967,66.547,-28.444,14.628,25.346,64.645,21.575,-143.454,-129.227,5.632,94.580,48.030,71.795,48.199,-101.025,-57.210,-18.855,-148.846,-3.258,180.000,-136.981,40.187,180.000,159.624,-83.710,-110.058,-146.312,-18.238,180.000,-104.035,6.382,180.000
-0.159,-0.194,0.098,-4.744,2.952,18.690,-4.190,1.152,-11.227,-3.878,1.970,-11.287,-15.369,0.206,-114.263,129.540,-17.299,173.479,-97.856,81.772,97.776,-31.391,14.422,28.490,66.702,20.541,-143.637,-123.988,5.600,93.764,53.420,71.608,44.672,-99.970,-56.681,-18.516,-148.505,-5.339,180.000,-135.783,40.821,180.000,175.239,-84.695,-94.623,-146.359,-18.859,180.000,-102.011,-1.966,180.000
-0.160,-0.198,0.101,-4.692,3.207,18.621,-3.928,1.107,-11.442,-3.624,1.886,-11.497,-16.483,-0.189,-114.622,127.212,-23.033,172.924,-68.989,78.983,69.343,-29.054,18.458,28.418,67.766,19.884,-141.698,-123.981,5.370,93.609,47.308,74.502,55.641,-100.207,-56.547,-19.201,-148.452,-6.508,180.000,-134.958,40.492,180.000,177.296,-84.894,-93.041,-146.760,-19.786,180.000,-100.312,-4.312,180.000
-0.159,-0.205,0.106,-4.721,3.983,18.613,-3.843,1.022,-10.713,-3.581,1.737,-10.762,-18.275,1.336,-118.580,126.193,-27.860,174.501,-53.503,74.321,54.536,-29.404,22.243,30.512,67.218,17.002,-138.888,-119.560,4.323,92.448,47.625,78.891,60.555,-101.003,-56.458,-20.282,-148.276,-6.482,180.000,-132.982,38.780,180.000,165.867,-84.961,-104.978,-147.192,-21.938,180.000,-98.343,-5.765,180.000
-0.160,-0.205,0.114,-4.470,4.265,18.768,-3.903,0.992,-10.640,-3.648,1.714,-10.687,-18.535,3.032,-121.039,123.847,-33.117,175.049,-29.340,61.104,32.702,-32.030,28.355,34.997,66.698,15.020,-136.505,-122.934,6.247,94.032,42.826,70.220,65.815,-101.215,-56.615,-20.335,-148.128,-4.652,180.000,-130.276,36.462,180.000,168.347,-84.765,-102.189,-147.034,-21.803,180.000,-97.844,-5.096,180.000
-0.163,-0.205,0.120,-4.144,4.138,19.026,-4.022,0.928,-10.398,-3.784,1.656,-10.442,-18.845,4.910,-122.887,122.941,-38.207,175.907,-20.269,51.394,25.295,-34.440,33.214,39.723,64.172,14.123,-134.522,-125.297,7.555,95.318,39.329,68.415,70.375,-100.030,-56.905,-18.882,-147.919,-4.108,180.000,-128.186,34.969,180.000,173.417,-85.104,-96.909,-146.553,-21.490,180.000,-97.376,-4.602,180.000
-0.164,-0.205,0.124,-3.941,4.199,19.186,-4.097,0.911,-10.303,-3.863,1.646,-10.346,-18.866,5.600,-123.874,122.090,-37.755,176.856,-21.262,53.102,25.946,-34.372,32.606,38.429,63.242,14.164,-133.292,-123.209,7.237,94.714,39.029,70.426,71.128,-99.368,-56.492,-18.102,-148.114,-4.027,180.000,-127.282,34.675,180.000,167.928,-85.075,-102.445,-146.384,-22.058,180.000,-97.025,-4.284,180.000
-0.162,-0.204,0.121,-3.172,2.724,19.136,-4.460,0.823,-9.859,-4.250,1.591,-9.897,-17.973,7.268,-124.697,119.880,-41.883,175.475,-18.464,51.429,23.126,-34.672,33.397,38.803,63.266,15.763,-133.881,-124.148,5.662,93.828,30.936,71.002,83.053,-97.278,-56.941,-15.356,-148.007,-4.749,180.000,-127.241,34.766,180.000,146.324,-86.360,-124.253,-146.280,-23.243,180.000,-97.096,-3.914,180.000
-0.160,-0.207,0.125,-3.097,2.940,19.134,-4.462,0.859,-9.992,-4.241,1.638,-10.032,-19.055,8.403,-126.225,119.374,-38.678,175.758,-22.893,58.806,26.273,-33.905,30.385,35.504,63.158,16.724,-131.940,-114.749,6.484,92.980,44.568,79.389,68.980,-97.818,-57.590,-15.880,-147.635,-5.907,180.000,-127.837,34.942,180.000,128.832,-86.606,-142.076,-146.999,-24.506,180.000,-96.162,-4.832,180.000
-0.156,-0.209,0.126,-2.907,2.788,19.044,-4.515,0.882,-9.959,-4.290,1.669,-10.002,-18.711,8.557,-127.253,119.012,-38.115,176.484,-25.233,62.007,28.089,-33.471,29.584,34.932,65.155,18.204,-131.007,-112.433,6.736,92.772,35.544,80.054,80.322,-97.838,-57.866,-15.677,-147.606,-5.786,180.000,-127.365,34.692,180.000,115.625,-86.194,-155.456,-147.301,-25.579,180.000,-95.213,-5.329,180.000
