LShoulderPitch,LShoulderRoll,LElbowYaw,LElbowRoll,RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll
1.2823693292745473,0.48861541071506465,-0.9731970398142548,-1.0871300909495398,1.4332094372805322,0.3142,-0.6686082823975134,1.5446
1.3066916906139419,0.43120117074539666,-1.0875960687122221,-1.0582425424079132,1.3888634014137917,0.3142,-0.5980560667371831,1.5446
1.3050991307248827,0.4113406646569202,-1.3090024897725958,-1.0609426878324921,1.2781068696955455,0.3142,-0.7279208468114136,1.5446
1.4144476038779124,0.26121218026602144,-1.3896419492580387,-1.016023146145453,1.3152357705059974,0.3142,-0.8099393651705659,1.5446
1.4920305722478582,0.13634982631365045,-1.2239408153960107,-0.78287876002188,1.4196600603507314,0.3142,-0.7265334975818075,1.4845621773261368
1.6074151016969647,-0.07431197189940741,-1.1729049384546912,-0.6551269381784829,1.5466160292191717,0.3142,-0.5177430940000667,0.7925915345340565
1.409273984770303,0.36568640148916365,-1.3706827699988722,-0.38954165729896084,1.320238197472096,0.3142,-0.29799740922982326,0.7310297834202069
1.4189087231568407,0.2956181650818983,-1.3199493267860198,-0.3875590926860072,1.3744686166957427,0.3142,-0.998097902615232,0.5830515257859884
1.4952667282443524,0.1475336600534951,-1.119463489530256,-0.4321024941239678,1.3920079875311109,0.3142,-1.3373788031609757,0.6199087917947157
1.493593129276191,0.14295783124920614,-1.3708573214986643,-0.48991869421254514,1.3461083893376797,0.3142,-1.3012435754850242,0.5347866795129651
1.5333571944013282,0.07528304311676237,-1.2983685856926215,-0.3808323834449752,1.2951001964206326,0.3142,-1.005430273738589,0.539732336890641
1.4922685541156104,0.1445719215349226,-1.491961813064986,-0.24078959395307348,1.2273860151500826,0.3142,-0.8405271849300977,0.4847257280033238
1.5021288906802037,0.13612133396061554,-1.7822059572985915,-0.3371431267094529,1.3182439085643176,0.3142,-0.7056344131921658,0.4224653631029887
1.5881640289018264,-0.038751118007803065,-2.0609692195740013,-0.3555846832002587,1.3674999471889417,0.3142,-0.6276676510442757,0.4493436148736674
1.4926920301757074,0.19671934384746836,-1.8828463671591908,-0.8269027243676406,1.3411839689793825,0.3142,-0.9059245287384803,0.3480386098404131
1.2840105439907716,0.6953117035106371,-1.0888331076642257,-1.4551549480859156,1.2821415718136835,0.3142,-0.8612093751777621,0.24723235267973862
1.260550016026797,0.5953511590598977,-0.7229632564804731,-1.5446,1.2934689318522676,0.3142,-0.7557531344592339,0.3238526367215229
1.134632924741578,0.6938254110919772,-0.33812212062444796,-1.5446,1.278384012535144,0.3142,-0.6501411468621792,0.2532222155650209
1.3064331818845785,0.5445511314505604,-1.603517047021562,-1.488446858582225,1.3085188500636655,0.3142,-0.891565311638604,0.31953405319755096
1.3813017423922753,0.3514275786000267,-2.0857,-1.1765908022805736,1.3175256928826315,0.3142,-0.7332180049105702,0.29087692244590097
1.3815962011950655,0.2635064216434113,-2.0857,-0.9965330566299924,1.3261129748940377,0.3142,-0.8724771644313116,0.3627250833391985
1.3662257720431932,0.235295120110127,-2.0857,-0.8270347676489467,1.3127189414950549,0.3142,-0.8726579031845074,0.3693310768286362
1.3966480728907855,0.22059625412621386,-2.0857,-0.8342066043294407,1.3197558360569215,0.3142,-0.8257997156660135,0.432457745499974
1.4425237314176542,0.15506725624809614,-2.0857,-0.8067955980570167,1.372974529331248,0.3142,-0.8853064402999927,0.4275970550568158
1.4288753283891849,0.1727457558537544,-2.0857,-0.8061228975754354,1.3887861430701858,0.3142,-1.0850787984400572,0.39204931449930447
1.4215674214928742,0.16281538557501984,-2.0857,-0.7577861474167673,1.397670737899158,0.3142,-0.9403526976948023,0.3999868320721371
1.4247487255369164,0.14450650039933,-2.0857,-0.7382393243879632,1.4148260402821708,0.3142,-0.9743719372674334,0.40318714402925965
1.4214282021360347,0.14626398805700602,-2.0857,-0.7394784582365175,1.417543080372391,0.3142,-1.006666172725424,0.38426768824829194
1.4463601425039787,0.1209982718210385,-2.0857,-0.7612448923949173,1.4095733008528741,0.3142,-0.9575074423096998,0.4130384709653512
1.4754539432781162,0.09310612677785945,-2.0857,-0.7705454280588868,1.4131039882086422,0.3142,-0.969783421624059,0.4218415751540584
1.5121182148853018,0.053693144160585904,-2.0857,-0.7334270897947436,1.4302218149022168,0.3142,-0.8849976124541346,0.45671759006865903
1.4920875267370646,0.07277296985284565,-2.0857,-0.7067068560551182,1.4477770389501567,0.3142,-0.9010427592288226,0.44904386775592703
1.5834842495772417,-0.011607122021173755,-2.0857,-0.7640417072315107,1.5089167602548654,0.3142,-0.8670620618088747,0.4709356269166757
1.617447034592584,-0.04489928873591076,-2.0857,-0.810702579749032,1.5513878667581114,0.3142,-0.823943529178312,0.4974061050481489
1.6490395165140161,-0.07725051316090892,-2.0857,-0.7971898949113053,1.535771742810986,0.3142,-0.8065403573681958,0.4946195575345205
1.6495867947911078,-0.08236221383773512,-2.0857,-0.8281897029756784,1.5240114522776684,0.3142,-0.9136627913022747,0.48044054941285635
1.6150158342230698,-0.055366780191102416,-2.0857,-0.8230842852192051,1.4616382546907078,0.3142,-0.83233949084406,0.4772637289709737
1.6482321928449633,-0.09298024665265792,-2.0857,-0.7999696149432578,1.4731310681456466,0.3142,-0.9743493134254091,0.5151211639882038
1.5884113361230603,-0.023060080215495216,-2.0857,-0.7750885164736337,1.509285625365388,0.3142,-1.0193026129862388,0.5287890722956664
1.5937634963253915,-0.03092868559031503,-2.0857,-0.7561196160786109,1.537118563465464,0.3142,-1.0654654170823388,0.5612985279036062
1.567430686147294,0.004597256631374336,-2.0857,-0.7289502259525429,1.5540894172577766,0.3142,-1.1008576072283462,0.5920337965298365
1.5366638491377893,0.04779146510838728,-2.0857,-0.6658760339617595,1.5585969421391932,0.3142,-1.091124495817122,0.616663782657518
1.4983580876089102,0.10352243754279722,-2.0857,-0.5415852148813001,1.5552648833289549,0.3142,-1.009397927648478,0.6425162604579119
1.5545263329991803,0.01842285413558553,-2.0857,-0.3618382049904626,1.400825325767253,0.3142,-0.7526234116875148,0.6493594159269377
1.4098002532546223,0.21102601170056778,-0.7566919687211652,-0.8163881094609028,1.4326463997002157,0.3142,-0.8509960182737302,0.7172449646741779
1.5570449686848398,0.019246390885090614,-0.280046858209125,-1.2561034627969565,1.5276290470041174,0.3142,-0.5875676998719768,0.6934094528146224
1.561537224094481,0.014869233229985124,-0.39004410059224237,-1.3404109227789995,1.5313478607272304,0.3142,-0.5717164900793624,0.7394883227733877
1.54012162736993,0.04935289401474696,-0.29063482872898183,-1.2862677719288973,1.4722588821820453,0.3142,-0.5389638041428861,0.7891390364898155
1.51450233477899,0.08592017360640103,-0.35927503446095527,-1.2364417752867631,1.400339900931154,0.3142,-0.41843465130885016,0.7965755162599759
1.5262415395605051,0.07189731634761976,-0.32449825681655664,-1.0820879374617574,1.4206228182640117,0.3142,-0.5050724505214579,0.825611065836215
1.4708574650655544,0.20936507413186978,-1.9670299685644272,-0.43651914189844077,1.4451422224965453,0.3142,-0.7223345589835238,0.8718168063922872
1.4573251303945751,0.244980792776877,-2.0857,-0.8137759321651652,1.3129587029378036,0.3142,-0.7323285538828633,0.7989440811639879
1.4136223281409506,0.29227881598431216,-2.0857,-0.8681023811470105,1.288391159671933,0.3142,-0.6851821549496384,0.7410052816302004
1.3909867011852288,0.3143117467469514,-2.0857,-0.9052496394264145,1.307316784449428,0.3142,-0.7124995089873007,0.7043414916772527
1.4248209675092798,0.2334187062402071,-2.0857,-0.8645498028368381,1.3188162745957503,0.3142,-0.7388732096593866,0.6714503206368886
1.4203183290769315,0.2436729171190959,-2.0857,-0.8681809384798285,1.3295914070059884,0.3142,-0.6955630518341209,0.5987513709494573
1.4468594866503837,0.1951424866994078,-2.0857,-0.8441640097393865,1.3062723469132191,0.3142,-0.6741000911624873,0.5653994863253679
1.4134124228290135,0.24805047187622375,-2.0857,-0.8541861853888326,1.3501322692031348,0.3142,-0.7124140842040678,0.5456146198558203
1.4245424791468344,0.22625765375677087,-2.0857,-0.8197026782819852,1.35896544122856,0.3142,-0.6901945843441071,0.5423272687021613
1.425597967961115,0.22134190092184336,-2.0857,-0.8462694184429094,1.3608908341893602,0.3142,-0.6910209254751613,0.5487295043229143
1.4248837804253054,0.22561816548762548,-2.0857,-0.8547747122966727,1.3700501376201932,0.3142,-0.6744443021866462,0.5546572431329277
1.3982397233357486,0.2694410410583348,-2.0857,-0.8634550146613688,1.372537307097427,0.3142,-0.6862268857137844,0.5612506752783554
1.344486281308028,0.36532276472223946,-2.0857,-0.8664627499436356,1.3124690495928437,0.3142,-0.7322429954227667,0.5419727053137227
1.33237981638786,0.39078544991813136,-2.0857,-0.8580707264251902,1.3091255948150728,0.3142,-0.6914700584432939,0.5576921517566577
1.345609110682108,0.3774838325220673,-2.0857,-0.8946128999074072,1.3224345094863466,0.3142,-0.7035228200526148,0.5777654187284434
1.3830398414895215,0.3203822969215664,-2.0857,-0.9422129709327115,1.4072758456769179,0.3142,-0.6795111856260433,0.6062566204707641
1.391957980812559,0.3104705174261744,-2.0857,-0.9247167333533404,1.4256662125308892,0.3142,-0.706746203858865,0.5977491618470004
1.3825100715980336,0.3234657817874673,-2.0857,-0.929552457462452,1.400000096833546,0.3142,-0.6263329575145106,0.6073788984692732
1.3853725528211183,0.30495381247036235,-2.0857,-0.9536532951445718,1.3899473364324588,0.3142,-0.5923029224499453,0.6456794726745647
1.423078516810753,0.23734198756896796,-2.0857,-0.9648918811341141,1.3715566019730505,0.3142,-0.5469803784713475,0.6611884527019363
1.4414578414332593,0.2016560360532058,-2.0857,-0.9464489956085369,1.371169151552412,0.3142,-0.5386930337206618,0.6701885211072018
1.4707571072138304,0.1485769321318311,-2.0857,-0.916952595849056,1.3762645819120907,0.3142,-0.5024374733586834,0.6760304207940928
1.5259823686981286,0.06710418065660795,-2.0857,-0.8772088414960104,1.450357779663299,0.3142,-0.43587127001896797,0.6723395758986791
1.5205741664004357,0.07859316550766593,-2.0857,-0.8662827067313247,1.5045235498517997,0.3142,-0.4809745281694029,0.6789085458526695
1.6069059487836541,-0.06917064766500491,-2.0857,-0.7149339219574856,1.5971680563620596,-0.568748382634455,-0.4709849239834303,0.693695354450896
1.5876899652126053,-0.03158283711687915,-2.0857,-0.5034250722958068,1.5832091940074724,-0.35620851832858635,-0.4336366634586681,0.6874987572223007
1.5470889909074557,0.046673375184528965,-1.6978398280082725,-0.31771939996531,1.599875502595097,-0.6184740572810816,-0.49848845290545923,0.6959789941276481
1.5594114932634577,0.02184110136367501,-0.7614946861091781,-0.7521908516778872,1.665655597536183,-1.1052800808097114,-0.5887603175411784,0.6886193415256047
1.5228878405094475,0.09224378357554075,-0.3429320408815571,-0.832246475586063,1.664261454475541,-1.047856799206869,-0.607530273464371,0.6947756921938006
1.504045731873903,0.1282469287690846,-0.058474873364665676,-1.3419971072180863,1.669094615714595,-1.107741901188398,-0.6068513163376248,0.7083164931802624
1.7152714340845323,-0.28276433437000126,-2.0857,-0.16449852378624483,1.6757589548780483,-1.0002512464043973,-0.644032993911878,0.7519326954016131
1.690860345501464,-0.22392860783070323,-2.0857,-0.7794609730608064,1.6728472613154621,-0.9755578226353929,-0.6895342820871362,0.7638185868038889
1.6833684483514924,-0.16360661512052022,-2.0857,-0.8720727497253956,1.6907101850924637,-1.3265,-0.7765062368346681,0.7625620045257947
1.6390039340468208,-0.09164894302408344,-2.0857,-0.9375446650221033,1.7133570192689402,-1.3265,-0.7990006705316058,0.8261543577177382
1.6440251108464514,-0.09320814990595094,-2.0857,-0.9420979817386667,1.7455348274198532,-1.3265,-0.8258002982137818,0.9026678807318957
1.6319563775611399,-0.08632539306732978,-2.0857,-0.9737613124371078,1.7497462630837086,-1.3265,-0.8382772868859691,0.9082502133482886
1.6328184726214523,-0.09139595789282828,-2.0857,-1.0156104847233114,1.7636158574673648,-1.3265,-0.8723190155622473,0.9597176361961911
1.6290701701355403,-0.08650099037451975,-2.0857,-1.056083425689296,1.7532996114911776,-1.3265,-0.8964326713659966,0.9567634016650943
1.6504552921990476,-0.11182936311088065,-2.0857,-1.0712686731683096,1.728635632984336,-1.3265,-0.8799115280269972,0.9525986090739307
1.659990065183311,-0.12019510401379896,-2.0857,-1.1044116692851107,1.704993104081289,-1.3265,-0.8608598180904582,0.9505196240667964
1.6516265109269992,-0.10618594180446306,-2.0857,-1.0996543332298794,1.6905281109953576,-1.3265,-0.8294993584463815,0.9432430417823079
1.634679175550388,-0.08394770865332712,-2.0857,-1.0769576299941697,1.67861187956868,-1.3265,-0.7875894372397401,0.9532807013033611
1.6172503519735142,-0.058896769198294674,-2.0857,-1.0304828496068201,1.7011920951391528,-1.0433559951735338,-0.775684628917755,1.012255977353848
1.598986576560749,-0.03446143883185848,-2.0857,-1.0201386820032288,1.6758769814735854,-0.8143902135740899,-0.7675815065367482,1.041982770488261
1.5989544360492352,-0.034512735564049324,-2.0857,-0.9611131695976101,1.6583758135041218,-0.6517419193669163,-0.7492776588841978,1.0697330242208747
1.5731469723399842,-0.002854496189682365,-2.0857,-0.8913018014002795,1.648496509199349,-0.5442937819210862,-0.7725566678157356,1.0620979573752733
1.5628822245563998,0.009654221439624022,-2.0857,-0.8640658142783356,1.6371292067337366,-0.40758689531663417,-0.7647583970696832,1.068896737656499
1.571687610469087,-0.0011433267616263176,-2.0857,-0.8429127790686417,1.6195835820314788,-0.2576866892050831,-0.7758236072628291,1.059969730227787
1.5727013853096787,-0.002727516316402223,-2.0857,-0.8194184518117835,1.6184787116642207,-0.20691012094128913,-0.79917177681359,1.0789998007976116
1.5740424314282315,-0.005167199933214572,-2.0857,-0.8367289478626709,1.621809229485069,-0.19396529335128565,-0.813028383081649,1.0857235506532232
1.5833768137631723,-0.024396378955154896,-2.0857,-0.8464669545049658,1.6838147067743903,-0.44528205653242825,-0.8091933292272186,1.1159893229434277
1.6037918677797396,-0.08819107050164798,-1.9004783274287487,-0.9941741016793535,1.7229127269331974,-0.5978594891426225,-0.8047939475568922,1.1220756468953057
1.3343554866989578,0.7075059413461507,-0.656138154109922,-1.3392151558987928,1.6715481101108018,-0.4987303554972531,-0.7004008633736448,1.1265020740172933
1.2660421383427944,0.6357470961777966,-0.6643508417625311,-1.530276451781694,1.5268734322080866,0.2540874860474198,-0.5893535428466138,1.1220275921111384
1.2993670844321257,0.543253633193703,-0.5684719403097507,-1.5446,1.5116371966552793,0.3142,-0.6430971101536365,1.0534822998345177
1.2495013761549463,0.5611493501610898,-0.5507553841415942,-1.5446,1.4358661879196082,0.3142,-0.5227697442281577,1.0403512007547748
1.2494297116165753,0.5839903439276086,-0.3582253708639688,-1.5446,1.3817381554382768,0.3142,-0.6509395685223801,1.0928892636200696
1.293172264019263,0.49524068392916765,-1.0813477964240956,-1.5446,1.366673971841635,0.3142,-1.103218613122499,1.3673056247835396
1.3245430625914196,0.4066054919638473,-2.0184006687522924,-0.6619596981231906,1.386590394336187,0.3142,-1.1316838425750035,1.300417620205152
1.346467058734135,0.3553436794300895,-2.0857,-0.5952611561272203,1.3796399279580056,0.3142,-1.1078138322738438,1.0353682242492763
1.3812018912396937,0.3047991161236554,-2.0857,-0.6302414561512263,1.4029940329048451,0.3142,-1.0502627257464872,0.9709671806600589
1.4072355959918867,0.269886257608388,-2.0857,-0.6083157741273459,1.4275934096861067,0.3142,-0.9237028808123873,0.7947381930166707
1.400603511178425,0.3035119146928722,-2.025111273644169,-0.6756045943506453,1.4323757584568584,0.3142,-0.8655222489606681,0.7108237794683673
1.3863941184009074,0.3619741614308456,-1.6913703240987092,-0.7473093990154842,1.4394462912899402,0.3142,-0.803883318982413,0.7956556303599082
1.3694007759510014,0.3195732677697749,-1.0604119924092161,-0.7877240879259694,1.4426197653598645,0.3142,-0.6688597576114353,0.9391232951048366
1.3464512056056088,0.2429311066539781,-0.6621111712892668,-1.1897341110410506,1.400835946433921,0.3142,-0.5172734568717042,1.1615849936968556
1.2723378233644485,0.22319102988136086,-0.3618781762527932,-1.4673673909386271,1.1977966252128498,0.3142,-0.23006589484390647,1.2457802258996535
1.2859048124476493,0.1524792694204884,-0.24353422175348757,-1.470596042411031,1.1692415560741956,0.3142,-0.20165435442245816,1.228649910102946
1.0547763098168517,0.22408990020647668,-0.0600274433120374,-0.7830881440059412,1.0130394674345078,0.3142,-0.18951259835935352,1.1239460919889401
1.0294922034608038,0.21041211615887012,-0.13098661151976165,-0.3243479986639266,1.0873135563115515,0.3142,-0.47018106569869517,0.6117062488654508
1.467452029407974,0.03978883224626961,-1.563777894148734,-0.13331084210698413,1.2054040354453348,0.3142,-1.1397760410259596,0.6905298148966584
1.6257110223373952,-0.02525031796944277,-2.0857,-0.413788670930092,1.4173486053866682,0.3142,-2.0857,0.8690607411286879
1.6168005426003211,-0.03721023601537121,-2.0857,-1.1841553342502695,1.5735916236605252,0.3142,-2.0857,1.3013479238105234
1.5151734734242968,0.07182563385652596,-2.0857,-1.5446,1.5330280038717612,0.3142,-2.0857,1.5389232048968953
1.2689581536353276,0.4488396545640232,-1.5252596592151801,-1.5446,1.3868648125816985,0.3142,-1.548884392424767,1.5446
1.0344226546839579,1.1985239377655477,-0.8216102770937642,-1.5446,1.196174893668948,0.3142,-0.9998825420793054,1.503462799320094
1.096229698686329,1.3265,-0.5628535833968379,-1.5446,1.0705374619959056,0.3142,-0.7590862301713657,1.5446
1.116104716857295,1.3265,-0.34674485281633344,-1.5446,1.0679259661264502,0.3142,-0.696732957720656,1.5446
1.1413527193417803,1.3265,-0.2776548570691844,-1.5446,1.0365474799534136,0.3142,-0.7390564200949449,1.5446
1.1122724168513634,1.3265,-0.3512488217257811,-1.5446,0.9801334247171489,0.3142,-0.8345695358554568,1.5446
1.042929855222673,1.30749051692748,-0.7080095028332123,-1.5446,0.9872924103772512,0.3142,-1.0161865860816612,1.5446
1.0686464477491795,1.2113649144155305,-0.8574634148734029,-1.5446,1.0043775427573174,0.3142,-0.9427589716558531,1.5446
1.1333784030039813,0.5722913031364086,-0.9457542370059023,-1.5446,1.0420540412242756,0.3142,-0.9713082602352254,1.5446
1.1715201780024331,0.3765914836634674,-1.0122638121816496,-1.5446,1.0924431999437632,0.3142,-0.811829931406813,1.5446
1.2248275926046137,0.32486895480350864,-0.889607324199216,-1.5446,1.1300644071899042,0.3142,-0.7580988106353217,1.5446
1.3260809505860347,0.27908852295954634,-0.9536462411044432,-1.5446,1.1759196794939506,0.3142,-0.8414287307009387,1.526976366256802
1.3166701560489382,0.292722310545946,-0.6652328742104775,-1.0433035682495826,1.195364103140417,0.3142,-0.8484121192476387,0.9923770113975918
1.299147203805496,0.3284846468332072,-0.6098555106041759,-0.6613202664949124,1.2240537432416871,0.3142,-1.152413157721276,0.644103223519746
1.3769507853297696,0.2510295435395826,-0.07297700411066366,-0.3940833603690601,1.2511810379452173,0.3142,-1.8688168004720598,0.21106835733050086
1.4172048725755637,0.24961367410330904,-0.09861721366936649,-0.18224060801783298,1.2043091681521885,0.3142,-2.0857,0.2515446836886145
1.4009367783410451,0.2902691088539391,-1.5114610537733535,-0.09785503984876619,1.1794518843707804,0.3142,-2.0857,0.30811341126883646
1.3530020341853999,0.36267308819325983,-1.2809800888811167,-0.1434647882431523,1.1589322936599302,0.3142,-2.0857,0.29685167374627364
1.2912946234773466,0.4415107516240717,-1.6760086737425892,-0.19044142180634968,1.1230679464596232,0.3142,-2.0857,0.28767451669127614
1.310631749635106,0.4239600742393963,-2.0574773674228983,-0.19024483644211948,1.1343064952926007,0.3142,-2.0857,0.31627439035828137
1.3118655049934338,0.4076754217870793,-2.0637665406118066,-0.19742029330980024,1.1357026938190584,0.3142,-2.0857,0.3088122444686698
1.3065934432507118,0.40902712465708024,-2.0857,-0.2093748295220953,1.1094228318951946,0.3142,-2.0857,0.29307934981423306
1.3041455163904057,0.400897083337441,-2.0857,-0.24262959764360473,1.1020814126098541,0.3142,-2.0857,0.2997737542823152
1.2957613530975205,0.4115903907731022,-2.0857,-0.26377946857638085,1.1068922198188318,0.3142,-2.0857,0.3285281917138805
1.2878723195234953,0.41858633785491395,-2.0857,-0.28977643860992197,1.098382148982168,0.3142,-2.0857,0.33008330167596034
1.2992557527669348,0.40967690464116124,-2.0857,-0.29507699202511994,1.089742139622639,0.3142,-2.0857,0.2996007727661731
1.3269280672568724,0.39311714946996545,-2.0857,-0.304680400452421,1.1540411334543819,0.3142,-2.0857,0.288472942692031
1.383782666131158,0.3289124579777023,-2.0857,-0.2818514967930465,1.1790319778663902,0.3142,-2.0857,0.31679623792477946
1.4453335511402878,0.2526054662059938,-2.0857,-0.2758116158853345,1.2057281145006453,0.3142,-2.0857,0.37653930493066556
1.4950469699158158,0.16404690137837963,-2.0857,-0.23541919287806198,1.2438478754740527,0.3142,-2.0857,0.37799464025964485
1.53945859919748,0.07063985708205145,-2.0857,-0.19241719226571857,1.2840867498863606,0.3142,-2.0857,0.3695920253418337
1.5117947354847356,0.14122220246237038,-2.0857,-0.17817677599894094,1.3017626445034483,0.3142,-2.0857,0.39873911847476945
1.502346974220866,0.1625818712699003,-1.9312610116861473,-0.1715222787493731,1.3055914432712183,0.3142,-2.0857,0.41089417228148967
1.507146134184976,0.15033675954987658,-1.7027143913514378,-0.21261391115847336,1.293007330681161,0.3142,-2.0857,0.3769645740376313
1.5239395251313883,0.1091064730646607,-1.5382834236559013,-0.19045195930463232,1.2865861805395775,0.3142,-2.0857,0.3739346180410817
1.5274577937058091,0.09992118757814517,-1.377655977022612,-0.15917970916800422,1.2791767213973104,0.3142,-2.0857,0.36566548093679063
1.53264296797705,0.08912542176915861,-1.2698695041802888,-0.15939935767537897,1.2654883735217737,0.3142,-2.0857,0.3709357755535092
1.5375928446773097,0.07193545514699506,-1.146803596521116,-0.15564101962260135,1.2483500262230673,0.3142,-2.0857,0.3736449652324487
1.5266420438539867,0.09738675735503421,-1.4964368124431486,-0.1435793034565036,1.24748471076122,0.3142,-2.0857,0.39835374718419675
1.5149020567765543,0.12592827652399485,-1.6115714948454363,-0.1328677486348585,1.2412311218920322,0.3142,-2.0857,0.4464618175206968
1.5080536308804136,0.13932491375820288,-0.9531023407582446,-0.11452967590984693,1.2408838973735699,0.3142,-2.0857,0.5292404970828873
1.4695549274691422,0.22146558385297044,-1.0291414835806085,-0.09697634577723135,1.2204695518975652,0.3142,-2.0857,0.5453373998320532
1.4242966765587117,0.32664486975531104,-1.3752667644111198,-0.06604629107917362,1.1745828187354177,0.3142,-2.0857,0.46433471133725834
1.41899707382936,0.3173525592787958,-1.0889253753294963,-0.05111108628534562,1.1625234234378847,0.3142,-2.0857,0.3982999755049884
1.4093115489043853,0.3337029910245679,-1.1605186131299279,-0.0349,1.083067178756184,0.3142,-2.0857,0.2730471164032209
1.4073590506186946,0.31179188382859246,-0.47084510123931544,-0.0349,1.056408353829868,0.3142,-2.0857,0.22288463369790654
1.388697948698475,0.31548927240192426,-0.699859502180611,-0.041294512071799856,1.0629542539339858,0.3142,-2.0857,0.1950723532815577
1.379550790401024,0.30479161597247173,-0.5152590850826368,-0.0583504015686003,1.084622098781848,0.3142,-2.0857,0.20800509757867705
1.4312444586177944,0.20198253985588166,-0.6109218678269479,-0.0902613824068434,1.1149451936794956,0.3142,-2.0857,0.23661391557261238
1.4447747429005067,0.17308728005886076,-0.3282724645916424,-0.09105987078073041,1.1067537966991177,0.3142,-2.0857,0.2915257280918837
1.4160745559920125,0.18794112443317945,-0.16700126904005638,-0.0523890581051251,1.166130971775313,0.3142,-2.0857,0.4221142592942629
1.3993243941237792,0.22554073259448693,-1.6132493804430714,-0.06263905273803844,1.1285985037901194,0.3142,-1.788343782303012,0.8838601119459518
1.4939726625642298,0.10611455711158935,-2.0857,-0.08392137272903023,1.023146205366107,0.3142,-1.3573548078630917,1.3431057095309842
1.549812507820101,0.03658846286881223,-2.0857,-0.16173903375717386,1.0198022468626804,0.3142,-1.0728848214777063,1.472655600770038
1.560750716775694,0.019357488285666635,-2.0857,-0.15726087296473074,1.029500865661202,0.3142,-1.1983536283791596,1.349835562412309
1.6544916593222212,-0.16987037364200308,-2.0857,-0.17338949131121767,1.131219421262614,0.3142,-1.4895358883346093,1.0709903458063597
1.577225391132376,-0.01226763041470158,-2.0857,-0.10036984457309549,1.1926612765206228,0.3142,-1.6572763616617092,0.8640247374452226
1.5508202854255866,0.04677477835663346,-2.0857,-0.18568231774445104,1.394605940529853,0.3142,-2.0857,0.855727541445368
1.5582653856723745,0.03103236928327502,-1.8135301580593566,-0.2569637913284244,1.3364109117164333,0.3142,-2.0857,0.7377365651459807
