HeadYaw,HeadPitch,LShoulderPitch,LShoulderRoll,LElbowYaw,LElbowRoll,RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll
0.5153396964360609,0.5149,1.7040828824200325,0.12366451902180287,-2.0857,-0.23178282055441987,1.4396622515878252,-0.13083861329423008,2.0857,0.5300891185158668
0.5505777997469551,0.5149,1.7019094414361926,0.12234243151359259,-2.0857,-0.20285744932219096,1.4300420272610208,-0.14057344202103605,2.0857,0.5195514059238103
0.5622056557839308,0.5149,1.6994699460080178,0.11976853615684968,-1.9937597841609187,-0.1858784717585484,1.423981397627692,-0.14658512059541695,2.0857,0.5093991939749615
0.5751566131394379,0.5149,1.7190101527122237,0.1385963296444377,-1.9965203725352039,-0.17143455454353254,1.4266203855395392,-0.14403059990957834,2.0857,0.539803549357718
0.5546269950054254,0.5149,1.726901842385152,0.14592198228431097,-1.9240175899224154,-0.16712221070276934,1.3985935435306238,-0.17203571832526943,2.0857,0.5792491094029224
0.4738151142951578,0.5149,1.6856132333801352,0.10618995035587475,-1.7071246820044812,-0.15427776826816325,1.2077125232414305,-0.36078686213383193,2.0857,0.7203480617632283
0.4661123656099065,0.5149,1.6530890197426316,0.07612168613689496,-1.5544925522450934,-0.14197915430493468,0.9344830685570513,-0.6238085753537826,2.0857,0.7119639329443297
0.4583980247565106,0.5149,1.6496236593944857,0.07297991907957702,-1.581781551751547,-0.12493153036544595,0.8678054200237689,-0.6922288329304487,2.0857,0.8088627146647035
0.4397177339007975,0.5149,1.6598322997816828,0.08277957438368344,-1.4761796820885094,-0.11613222932028631,0.8791758757483389,-0.6873462452783828,2.0857,0.9400393662650612
0.4063654329323206,0.5149,1.6397217154967538,0.06387657664910162,-1.2539984799624122,-0.1011165029965873,0.7979870398007417,-0.769595528182539,2.0857,0.9657608886716486
0.3898091889873621,0.5149,1.62013488156885,0.0452771733121653,-1.210182797686652,-0.06564281727782746,0.6994570709577839,-0.8671147720943584,2.0857,0.9093049579403137
0.3724405465726421,0.5149,1.6122863713200954,0.03772752419115388,-1.0145623735792815,-0.06034089552170395,0.6025507442442904,-0.9607161330919017,0.037457883754853594,0.8698327826060945
0.3309860948816939,0.5149,1.6132924284587455,0.038061601759429076,-1.0910983818254398,-0.06392428681355745,0.6096073204501574,-0.9560220121161209,0.06068793663856398,0.9126945248084486
0.3044603505242102,0.5149,1.5997430854848023,0.02546573897994686,-1.3201388019745082,-0.07842778517956481,0.5522781450875524,-1.014156132451253,0.07440877329259843,0.8716655044383659
0.2707528067250651,0.5149,1.5688185768831115,-0.001701075734817259,-2.0857,-0.14177381174213688,0.5865095208965044,-0.9827312713808294,0.05372300733787627,0.9034265607141123
0.2770084086831277,0.5149,1.5065676959224874,-0.053728716900524276,-2.0857,-0.21674410436649455,0.6443124160806238,-0.9263835136190091,0.049643537086428324,0.905333034471731
0.29137115645376055,0.5149,1.3013327031860322,-0.2188311054180574,-2.0857,-0.3697267450417163,0.6728036744261273,-0.8978550842774464,0.027469762375313733,0.8940964078493834
0.2417919272937939,0.5149,0.9642409616915811,-0.3142,-2.0857,-0.47844426392973927,0.6336286724377181,-0.9370823148954875,0.07844795788993686,0.8564982406832893
0.3045275354415697,0.5149,0.9525674523854446,-0.3142,-2.0857,-0.9140088479830183,0.7891063848100559,-0.7816479006105912,0.1073727488233609,0.9317417418919045
0.2839468401601098,0.5149,0.5782246918432432,-0.3142,-2.0857,-0.6478915482576958,0.7766676912076763,-0.7933532916458905,2.0857,0.8580615030350092
0.24128513032554064,0.5149,0.3045957119788778,-0.3142,-2.0857,-0.4909652455663833,0.7480811257932668,-0.8200735262757374,2.0857,0.6880436448392495
0.2492684191909034,0.5149,0.2154819620138408,-0.3142,-2.081582615496888,-0.4980112626496633,0.8726930749861889,-0.694473386184282,2.0857,0.5996083035265979
0.2720487695296928,0.5149,0.05676346197959389,-0.3142,-2.0772119393738837,-0.49864921367547366,1.0376337024642224,-0.5299088146622293,0.05396184313742958,0.5604923114713658
0.3071114206948502,0.5149,0.08874397394344868,-0.3142,-2.0857,-0.6683125089178173,1.1780063112697816,-0.3911908097561372,2.0857,0.6172228957349544
0.36981763080757424,0.5149,0.12197833777045283,-0.3142,-2.0857,-0.8219958210302611,1.335738905856501,-0.23466284864020737,2.0857,0.6037197976200535
0.4041641563108542,0.5149,0.19526705648937528,-0.3142,-2.0857,-0.9131787914550895,1.3960805834905066,-0.174486819332901,2.0857,0.6115269674567768
