frame,mw-decreasing_by_half_lmw-balanced_ignorevisibility_excludebase,mw-decreasing_by_half_lmw-dempster_ignorevisibility_excludebase,mw-decreasing_by_quarter_lmw-balanced_ignorevisibility_excludebase,mw-decreasing_by_quarter_lmw-dempster_ignorevisibility_excludebase,mw-equal_lmw-balanced_ignorevisibility_excludebase,mw-equal_lmw-dempster_ignorevisibility_excludebase,mw-decreasing_by_half_lmw-balanced_byvisibility_includebase,mw-decreasing_by_half_lmw-dempster_byvisibility_includebase,mw-decreasing_by_quarter_lmw-balanced_byvisibility_includebase,mw-decreasing_by_quarter_lmw-dempster_byvisibility_includebase,mw-equal_lmw-balanced_byvisibility_includebase,mw-equal_lmw-dempster_byvisibility_includebase
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1978349592328308,0.1960565365370258,0.173105589328727,0.1715494694698976,0.1236468495205192,0.1225353353356411,0.0106158028357645,0.0114591943523905,0.0092888274812939,0.0100267950583417,0.0066348767723528,0.007161996470244088
2,0.5102222594541204,0.4721935171963215,0.4577031871991368,0.4216042501741967,0.3472212418547325,0.3176945514263882,0.0330130289684275,0.032533745490162,0.02943636194524,0.0287998762571179,0.0223540389805878,0.02166894043626616
3,0.774298056732068,0.7191331162403587,0.698988547877035,0.6465222366887424,0.5565675272929099,0.5102255462301026,0.0498806904432408,0.0493757306021515,0.0448243160730276,0.0440942179002224,0.0357288563693779,0.0347149313930402
4,1.1001748294344549,1.0249826382700284,0.9764254109630848,0.906005746531652,0.7695663543692445,0.7072175880526446,0.0736928379956533,0.0735480648594797,0.0649283177753653,0.0644028788780247,0.0506805096204938,0.049566150855975
5,1.3661911972300351,1.2782908065278853,1.203992962716823,1.1225867699207848,0.9539857363226132,0.8821588485701625,0.0936979695462606,0.0942464202092443,0.0819469641861696,0.081994588282154,0.0643821859812451,0.06366907288331171
6,1.5903794375001274,1.4943464476181103,1.403467558495341,1.3146826792117012,1.117720676368618,1.0401182290158533,0.1090097112735325,0.1102381385745895,0.0956339621998363,0.0962790777431424,0.0756210708167872,0.07542541618133958
7,2.0568191327651952,1.9248422936624792,1.8235724645752471,1.7011591395052796,1.4650781061511764,1.3576105162432857,0.144449686233452,0.1456307033784447,0.1273951783043717,0.1278641665279847,0.1018217441989284,0.10128028349796335
8,2.381772045861132,2.2299645243773214,2.123371897903369,1.98243339499168,1.7268048857573526,1.6027635154016453,0.1656582636264199,0.166968818095694,0.1470145737457099,0.1475864548025549,0.1191966841479909,0.11873059685190084
9,2.662254812289631,2.498014417885984,2.3859604993424948,2.2333606992818584,1.9745170468096185,1.839287010920947,0.1853177292598626,0.1873028699502653,0.1653973873024983,0.1665967285872253,0.1368027346176028,0.13693576078172298
10,3.0407790271782686,2.868680792171715,2.727293393231148,2.565937521686612,2.278371184101923,2.1341155429041625,0.2080729658895876,0.2114453011364462,0.1854909540505151,0.1877460151757083,0.1543210268634135,0.15524490555760243
11,3.2841700640335296,3.103247262789771,2.966876930080254,2.7976994949388048,2.4999668183475654,2.350024071050384,0.2233071738193731,0.2272754772379372,0.2004583901712977,0.2033778841988999,0.1677872869852202,0.16943449981905878
12,3.647315461125454,3.451160363050922,3.2954737051791385,3.113359571536504,2.7720932533005365,2.612438270531794,0.2490186801405294,0.2539652139028728,0.2235743523212478,0.2274440868027777,0.1867016263694273,0.18920786179351368
13,3.945629298561207,3.739143051221226,3.559311843489091,3.368044143203755,2.9910425577050788,2.825072929493777,0.2684323020348826,0.2742344152125833,0.2407816400136708,0.2454100496059116,0.200900755981249,0.20414975287280143
14,4.233728736910565,3.989841111804704,3.826078680129247,3.600357590864056,3.230685223183466,3.0352362445563807,0.2893180766726127,0.2935535012287023,0.2598194302334561,0.2629854948506291,0.2178339365285913,0.2198927805784451
15,4.455756832112601,4.185565503971872,4.031818815974438,3.782777544980519,3.413183372559704,3.197851197553128,0.3056456706356703,0.3089317184353591,0.2746933727597951,0.2770556362570501,0.2308071093106136,0.23220832071118463
16,4.730514403558278,4.443489788520351,4.296555097010425,4.028614868681347,3.64485968839274,3.411901414952616,0.3206574827344852,0.3237699107164735,0.289388369758161,0.2913498642801408,0.2438133776462248,0.24477416794862228
17,4.954776036616805,4.659720937364071,4.511535705245708,4.234275481912151,3.837916044118566,3.594887540779728,0.3343836935576926,0.3380451338868828,0.302450012993039,0.3047721634830493,0.255422181200073,0.25653126488861777
18,5.319968910474773,5.006295347715681,4.841038392176359,4.546058978112195,4.112906984431483,3.852950751552352,0.3556238277174456,0.3595396689395291,0.321825153680323,0.3243079279873408,0.2721252306042005,0.2732123432922501
19,5.607922839113061,5.285597476296148,5.099500702295656,4.79584688168677,4.33346247683683,4.064611699187266,0.3739056174388652,0.3787535400595734,0.3380856846341269,0.3413026825445865,0.286035306391452,0.28760776516381037
20,5.94209112048722,5.58824174545793,5.4182515271629015,5.085502931001131,4.626918950368483,4.333055710645544,0.3973947343480347,0.4014738164343437,0.3601795411288939,0.3627266884278097,0.3056888993068813,0.3067487144954338
21,6.173821784444057,5.805028076516773,5.637165801165992,5.289618925777648,4.829103943106234,4.521766539905729,0.4128813176897635,0.4170120478838858,0.3747313057704322,0.3772552219391122,0.3188899367142698,0.31992399354425693
22,6.384389553490102,6.008248627697762,5.821963966397141,5.466231891603616,4.989893274577931,4.674137775960265,0.4265108137086073,0.4312327687316592,0.3866886362829832,0.3895675701363688,0.3293049246755027,0.33052694653536874
