frame,mw-decreasing_by_half_lmw-balanced_ignorevisibility_excludebase,mw-decreasing_by_half_lmw-dempster_ignorevisibility_excludebase,mw-decreasing_by_quarter_lmw-balanced_ignorevisibility_excludebase,mw-decreasing_by_quarter_lmw-dempster_ignorevisibility_excludebase,mw-equal_lmw-balanced_ignorevisibility_excludebase,mw-equal_lmw-dempster_ignorevisibility_excludebase,mw-decreasing_by_half_lmw-balanced_byvisibility_includebase,mw-decreasing_by_half_lmw-dempster_byvisibility_includebase,mw-decreasing_by_quarter_lmw-balanced_byvisibility_includebase,mw-decreasing_by_quarter_lmw-dempster_byvisibility_includebase,mw-equal_lmw-balanced_byvisibility_includebase,mw-equal_lmw-dempster_byvisibility_includebase
45,9.98732913989866,9.286343868488489,9.020745962469038,8.374767534861425,7.72131434654108,7.161681754553477,0.6571668524540765,0.6548292907635396,0.5935375790515491,0.5904244673282399,0.5081469789886345,0.5049481302391575
46,10.205301834102528,9.499124524285978,9.24691235795412,8.595264845920669,7.9444408466170096,7.378549718818716,0.6718992480425237,0.6703983953666733,0.6087773743486252,0.6065036392829355,0.5231306598194382,0.5206970219570152
47,10.413923253741126,9.704208419909676,9.439996638076304,8.785025587637042,8.11472512925465,7.546098918029476,0.6858415860749696,0.6852626027698542,0.621695774363207,0.6202721623929229,0.5345069274030472,0.5328389452302763
48,10.792166017974482,10.080399467150292,9.771865231459264,9.115041582816104,8.380894394165681,7.809916690431622,0.7116074776682813,0.7131258261007511,0.6443218689114648,0.6447355130313746,0.5526703818635601,0.5524008560422488
49,11.152708356935303,10.424183482068482,10.089970258526847,9.416806449734452,8.646714759568576,8.059834082469054,0.7370707784687878,0.7393608035407319,0.6668542437338301,0.6678168332984783,0.5715436072108931,0.5715374233957431
50,11.416812480685843,10.675264968994217,10.3274432666039,9.642975599409104,8.847064349305075,8.25121193308689,0.7553639231005624,0.7581178950784608,0.6833179891568523,0.6847348128938182,0.585479646628585,0.5859105106947646
51,11.57154192712901,10.820858249585925,10.474408951626447,9.780522310616243,8.97777520128078,8.373199320628562,0.7658462699888373,0.7687177681791637,0.6933496484299494,0.6948198977515149,0.5944820327031862,0.5949371849109976
52,11.728261724266186,10.97360037727433,10.622686420994516,9.924195096600595,9.116547399273934,8.50603491984765,0.776531341365991,0.7799855647417442,0.703430758079972,0.7053767707919052,0.6038876719525602,0.6046441689654122
53,11.83189740764104,11.07252879270635,10.720979936041068,10.01824778670587,9.209024722909296,8.593308831994827,0.7836040443945361,0.7872629109291286,0.7101276512209365,0.7122861299206645,0.6101749561711628,0.6110251875506574
54,11.915474505010533,11.153093715120235,10.79762661699972,10.09228366153438,9.27857813891444,8.660632698820052,0.7892854961066167,0.7931742557180677,0.7153433215155717,0.7177261702519698,0.614902334811004,0.615967727597155
55,12.012989832817407,11.242632992553728,10.885408753940878,10.173034585923329,9.350851531500826,8.727666209186799,0.7960446263076353,0.7998293116696538,0.7214346270280082,0.7237371100850202,0.6199182235580954,0.6209645277439451
56,12.115021364207614,11.339607716760092,10.974558125725228,10.257261215184922,9.42145914393627,8.794113929369145,0.80289645264072,0.8068342849067056,0.7274419488331151,0.7298369680163327,0.6246966482653786,0.625795723909388
57,12.29117732042306,11.511657645611512,11.130261231170596,10.409405069488551,9.547550141635815,8.917576652541483,0.8146675936635441,0.8192595706486037,0.7378505676090665,0.7408301310987531,0.6331328004583434,0.6347275645793444
58,12.41263485372583,11.62937599171227,11.240578713862512,10.51644918286076,9.639343933161744,9.006624009333331,0.822854470003025,0.8278277617123172,0.7452837402284149,0.7486199412257181,0.6393130306868717,0.6412022014439763
59,12.514544336447395,11.72761864624864,11.334436355072215,10.60757549504793,9.717241715665008,9.083285147610331,0.8295790961453937,0.8348154716056728,0.7514856405766253,0.7551204397376474,0.6444921670403785,0.6467205488992297
60,12.62366033621248,11.82476468874559,11.431578221942022,10.694746091257215,9.797154096266176,9.156125754845414,0.836963218476195,0.8418073874139451,0.7580631135771704,0.7614076498464408,0.649910500779417,0.6519974540432655
61,12.76141509135877,11.946406718326294,11.55079391425676,10.801129771907686,9.891382783250052,9.241842610989648,0.8467237683197274,0.85102830690255,0.7665048998766203,0.769476494742328,0.6565540246194631,0.6584822871863476
62,12.909207880681004,12.080018110079282,11.681192260627975,10.919746049033678,9.996333870159058,9.337699773373648,0.856993722097135,0.8609645653045298,0.7755582950698671,0.7782970993080733,0.6638247945123534,0.6655975302059656
63,13.011486332844822,12.171506967635914,11.774601512613224,11.00334287055156,10.075089959512926,9.4077407624448,0.8640503862669108,0.8677020135114849,0.7820249240366522,0.7844775750768419,0.6693041738752237,0.6708001149481511
64,13.079544584071511,12.232167539097922,11.837731833395884,11.060476226058334,10.132527672035357,9.460225129640522,0.8687755527330744,0.8721994664853703,0.7864080083436341,0.7887231722622169,0.6733072621299339,0.6747222425047865
65,13.129041389354787,12.27353095410088,11.885219425275668,11.099498020270412,10.17736795949444,9.496430109037712,0.8722507146918219,0.8752762910206495,0.7897433810139881,0.7916197348117083,0.6764824240350404,0.6774303119054348
66,13.196388736386943,12.332865858613228,11.944995937339922,11.152149632916364,10.226859741532394,9.53939323787354,0.8769176613033077,0.8796557435373301,0.7938841327135288,0.7955040004487671,0.6799155224755841,0.6805972858957956
67,13.241150345434082,12.373329786704684,11.990251188032572,11.19197203974472,10.2712788059297,9.57773667866132,0.8800247211168014,0.8826600065362418,0.7970259853522966,0.7984478781261062,0.6829877308004547,0.6834099142444591
68,13.27562521520934,12.403455858935782,12.024133527264857,11.221235134077205,10.30464335700771,9.606295522144432,0.882369527259273,0.8848311304795837,0.7993440063448077,0.800566434870426,0.6853039913961657,0.685510374191526
69,13.30757349255514,12.432791262879576,12.053273932587487,11.247815079326012,10.332860588364266,9.631417123777434,0.8845096115806866,0.8869303612997977,0.8012878821811906,0.8024569971464015,0.6872164803912528,0.6873205161991445
70,13.361648309526084,12.466709257585494,12.10267117013508,11.277657352671982,10.376052189453542,9.65597005092031,0.888404825953891,0.8894165093080185,0.8048518975404169,0.8046353756796432,0.6903367233971314,0.6890960378066314
71,13.416171058100511,12.50693771785549,12.150336038844614,11.31386351870011,10.41516779610964,9.686468885762489,0.8923963747305412,0.8925192333826053,0.8083275453568565,0.8074223814888477,0.6931665056054941,0.6914266543194201
72,13.500858924225463,12.56990511391721,12.22388288962388,11.369347321602628,10.472395609682582,9.7305300909973,0.8986855209577119,0.8974817495791789,0.8137671430754527,0.8117767725631683,0.6973695896937032,0.6948591741551812
73,13.590061065956675,12.64124870356855,12.298631270857634,11.429722472904867,10.52915305725819,9.777140275393185,0.9051552019779902,0.902971494116743,0.8191697303688652,0.8164075277887097,0.7014477733321361,0.6984152232065012
74,13.679402411144542,12.715380217002888,12.375930687548443,11.49423036523041,10.591518637717028,9.82996111867844,0.911656143317194,0.9087223274276908,0.8247716570575649,0.8213901759702092,0.7059525876147648,0.7024859648266377
75,13.757355896755753,12.78377241456528,12.444568125556923,11.5532492658341,10.644956959788775,9.874940318384857,0.9170659039350398,0.9137730967953288,0.8295440839096613,0.8257433890005955,0.7096694541322651,0.7057925137802207
76,13.835357559013929,12.8515561402559,12.513178603272276,11.612548655891976,10.70022742315362,9.922378117791592,0.9225089888456534,0.918803576592183,0.834320990980878,0.8301283829520367,0.7134954568623302,0.7092720824666262
77,13.921178917894522,12.929880717764476,12.590844317166203,11.683760276869505,10.765173519322367,9.98200037839022,0.928533320370018,0.9247004659632604,0.8397590101868463,0.83547843847736,0.718035756093975,0.713744504360449
78,14.346550742413685,13.351810182493132,13.005323361874543,12.095261904788808,11.161334549850016,10.375679371738707,0.9564102779325744,0.9547364470863484,0.8668251439452759,0.8646739360643106,0.7438170957238057,0.7415863048697828
79,14.599331598347597,13.602576323590194,13.260206435952254,12.34675524343257,11.413538509875329,10.623310904273175,0.9718484404553658,0.9713794852730916,0.8824371174585077,0.8813824078106417,0.7592950085732476,0.7580422696348212
80,14.800025512811263,13.785516272257272,13.45693725103538,12.528181172531916,11.609359098564829,10.806613677851663,0.9844863302581384,0.9835511473430084,0.8947281580220041,0.8933987082348955,0.7713800095782083,0.7700878470780335
81,14.946005001232027,13.92224193661302,13.59608074227776,12.657601683522254,11.758101581177668,10.947187962476905,0.99360248607177,0.9926537587535752,0.9034288500380526,0.9020053641260992,0.7806008039924277,0.7794036112103115
82,15.10106756463158,14.079254100673085,13.737564957973872,12.80051750813143,11.877610426813751,11.067176474421371,1.0028149869697238,1.002888984871629,0.9117999711058264,0.9112745004505288,0.787681820891107,0.7871766650191623
83,15.299691441516922,14.256031991306113,13.920456656068794,12.961123110045513,12.034276848829288,11.20071924385526,1.0166466582138638,1.0159833932791114,0.9245458926789992,0.9231443906726828,0.7986246358776037,0.7970032075814069
84,15.453930601870583,14.400757618043052,14.064802838036876,13.095768644451644,12.160929673584874,11.317158451817482,1.02694149427436,1.02634699509342,0.9342138856777082,0.9328077187349773,0.8071111049666352,0.8053323385088444
85,15.63565543496768,14.579089619141746,14.230570000464624,13.257430654035554,12.305603105662296,11.456008656453076,1.0390926667064433,1.0392855613119942,0.945365382025606,0.944592785295848,0.8170053214239701,0.815592712680027
86,15.924306144528328,14.86444154356818,14.48659520386969,13.50980150341049,12.520981739028128,11.666371630785692,1.057937738085589,1.0595353540054795,0.9620619695429876,0.962468070700376,0.8311013695774134,0.8305096709453397
87,16.233438773144705,15.173157284068292,14.752350271223715,13.77374515014362,12.736737277900977,11.879438131528111,1.0768885650134417,1.0801765156468273,0.9783623675177712,0.9800896874051698,0.8443277108712558,0.8446968029383104
88,16.651151803105265,15.587239815546017,15.114215066477156,14.131860352892154,13.02686058211875,12.165780667888782,1.1042048018076844,1.1096762163168736,1.0019739871447408,1.0055323319352285,0.8632451706587582,0.8650098377216537
89,16.960585735285655,15.881867205859644,15.386134910158605,14.391404863297506,13.2473202154264,12.377623583132218,1.1243981602059452,1.1303741023481184,1.0196169500628536,1.02366865658272,0.8775219780726132,0.8798164641357659
90,17.360750398189957,16.26912944817088,15.725616200271304,14.721599721189158,13.508712588884306,12.6343445183156,1.1499832085325905,1.157166964966131,1.0412750471192482,1.0465049189112987,0.8942184699455192,0.8976580977754713
91,17.724615769860684,16.618621840956333,16.03833090448433,15.020692506348803,13.75595395448526,12.86928208874894,1.173653159928532,1.181735853920116,1.0615931301555603,1.0674704444127248,0.9102271920030046,0.9140250703440094
92,17.993154944663022,16.87566567749549,16.281878636975502,15.25141711236212,13.960886439970311,13.06050567658954,1.1909235132909766,1.1995713578020106,1.0771544419537054,1.0832995368383775,0.9232104017322929,0.9269370779932911
93,18.258064595582105,17.141827257909107,16.52886441517808,15.497927085752265,14.182492738941608,13.277885940927057,1.2090429249114745,1.2196000654597403,1.0939156774767904,1.1016656734371806,0.9381464519062032,0.9429291992278617
94,19.02756953876924,17.8572962587489,17.247556714119582,16.162226581890415,14.816825939947332,13.85864434551408,1.2572282970987598,1.2672070790925176,1.1387302419780472,1.1455365647026323,0.9774876362044116,0.9808709127555805
95,19.721969034843777,18.520936039439253,17.854988340075458,16.740828994021314,15.314152230647888,14.32981472784187,1.296906848374242,1.3077618937603055,1.1736277201730103,1.1810290639328211,1.0062012361989157,1.009833414843161
96,20.201286165356755,18.982531004083388,18.30156675697363,17.173424799050572,15.698794173615882,14.703303690965164,1.3247557349805217,1.3366175566629075,1.1990697845902458,1.207609629463285,1.0279138753161643,1.0325941736471265
97,20.55097081752928,19.315775000225027,18.62639519216034,17.483880176830553,16.00185665246102,14.995675784415772,1.3460621414986378,1.3583975692189314,1.2183469895179366,1.227364332319811,1.0452243487533828,1.0505488512377128
98,20.92319088012031,19.656441334083706,18.95216176450582,17.782762578952745,16.29004786048669,15.264090885243938,1.3709998159145047,1.382702688380963,1.239818241566943,1.2483181510485055,1.0632107083717066,1.0683645782400697
99,21.19549258094147,19.90447766791157,19.18464808035482,17.994544658797473,16.46998081791006,15.42779604881658,1.3899837630586378,1.4011908463697471,1.2559122964350415,1.2639796296855998,1.0755586013020006,1.0803488643229362
100,21.405724639517533,20.1005250932036,19.38726422822535,18.179448067865,16.652212191684086,15.59149671512349,1.4050242080082864,1.4163114757935875,1.270261564766424,1.2780166336551944,1.0881668538569051,1.092406514352094
101,21.648802195590385,20.307977328276305,19.60384922294794,18.36332935575409,16.828467069371985,15.741712050276655,1.421873181895674,1.4314473807507182,1.2852208411649315,1.29135696808633,1.1002350225207842,1.1031998614405332
102,21.88968109678357,20.524313332344484,19.8133610512816,18.549880719398,16.999374767049595,15.889133159982464,1.4382181781532577,1.4470524781062204,1.2995158025462246,1.30486932605147,1.1120051568899552,1.1139113003450587
103,22.069853002206703,20.68946029085067,19.987050678560266,18.706342788492368,17.152013482438004,16.022586788029706,1.449533337380483,1.4580366291002127,1.3105205896793646,1.3153187301324945,1.1217340557107287,1.122796110090275
104,22.24581274938217,20.86156240601868,20.15307201034191,18.86692257912805,17.30305382994851,16.16786572173745,1.4597576271619013,1.4688222669362916,1.3203115742000604,1.3254932808862356,1.1308246921133485,1.13218046956066
105,22.544164270845705,21.141243033489555,20.418089233787548,19.114159225254788,17.521423688732344,16.37103007808584,1.477135468464237,1.4860868235197826,1.3358808794284307,1.340869294245082,1.1439570910196175,1.1451318600871696
106,23.41455157433721,21.933763812193853,21.22363716975601,19.847124224300376,18.23785622880342,17.024225940888343,1.5363995938753283,1.5437493378950975,1.3911990899590865,1.3947012318836949,1.1936898634181,1.1937024938682468
107,23.95214187779745,22.433820918019933,21.724452352014605,20.310960297948373,18.67830968888402,17.428819060024345,1.572143663163482,1.5793407560106356,1.4246363551866963,1.4278365892597151,1.2233916223579009,1.2228795087866193
108,24.373661559536668,22.83216767376132,22.122485526943205,20.6834309174163,19.073301887360103,17.792204439044312,1.5996780446615653,1.6072446176769186,1.4507980165722725,1.4540489342295877,1.249717802389393,1.2487581233867753
109,24.736141066170283,23.17843474975139,22.44770995018265,20.993395082699404,19.37974061771133,18.07898558975146,1.6223249893614786,1.6304329256337085,1.4712479625983883,1.4749355296803628,1.2693794870007955,1.268420230385461
110,25.02742903320439,23.45870224824338,22.70218955556529,21.23829325344587,19.593339668109195,18.28484029746316,1.6402153785561266,1.6488977801298574,1.4868833584639318,1.4910770722223627,1.2824333038911966,1.281917847979363
111,25.33046642247392,23.755043815162963,22.98692438420274,21.51729748927315,19.84877875329054,18.53636064209967,1.656747798561755,1.666248877090028,1.502476622870441,1.5074911100387256,1.2964976523138656,1.2968264612161302
112,25.69874605137221,24.10437986811236,23.313704768437525,21.827051156650235,20.123017524715443,18.796412754184946,1.6787591993955937,1.6885148378799546,1.521952801951028,1.5271705589614206,1.3127222275561152,1.3132201481107229
113,25.97954981653454,24.3685320327454,23.56526278334677,22.06431967924206,20.32988340527143,18.991762362992706,1.6961409017788576,1.7059569939405006,1.5374470805681726,1.542764557631723,1.3253986791462014,1.3259925627393938
114,26.213065505067203,24.591653474764883,23.784604552434107,22.27122646658442,20.5194031903889,19.16820162548485,1.7111412488246165,1.7213364768714794,1.5515852379176802,1.5570429069162213,1.3376019230676546,1.3381235931574884
115,26.531160754875128,24.897299794818885,24.07188350660974,22.546574960075084,20.766633253564265,19.40488035740053,1.7321657223115674,1.743060160195662,1.5706084433395588,1.576644434997531,1.353968090854357,1.3549638988225272
116,26.946943063377272,25.29567509749926,24.43918098580752,22.89878338600171,21.078430901951894,19.704821522208004,1.7585959003634866,1.7702214843821016,1.5938651605495002,1.6005629894216695,1.3735911748142011,1.3752164149514088
117,27.39207594238675,25.694469345296344,24.83951592954758,23.25742032082705,21.42255557200832,20.01422843378269,1.788037697177035,1.7982895947239743,1.6203315080733958,1.6257911475852886,1.3963116514599991,1.3969618660997836
118,27.88424727614856,26.14452184790064,25.26765902359641,23.650226146953298,21.763707454742324,20.32863084561388,1.818517249451984,1.8278060557861653,1.6466979214224808,1.651415370906001,1.417265941805533,1.4174368464036144
119,28.20424435382786,26.43196808653906,25.5634407187974,23.916754938017657,22.01470182846321,20.55553830563468,1.8387191253883344,1.846971322543612,1.6652838439022446,1.669105848067978,1.4328598032303297,1.4323177776516973
120,28.44492705505132,26.65371634638845,25.79032514663044,24.12628153958693,22.22131799739497,20.74700849754657,1.8536415400776884,1.8615530950440653,1.679135535590618,1.6826598188463242,1.4451057366709712,1.44431732641019
121,28.601918615022484,26.798745346893973,25.937545700117003,24.262256834901507,22.364320289667813,20.88006726150486,1.8634920546456213,1.871222401700096,1.6883214472742814,1.6916690014686555,1.4539162474913527,1.4530306453563393
122,28.763824733038025,26.943347806887942,26.07965824126224,24.38954512107136,22.485300468820387,20.99001153604913,1.873056110700396,1.8801141440686044,1.696699127276037,1.6994866247010734,1.4610829294953047,1.4598612078000703
123,28.939091828188,27.10766981672949,26.23426862936316,24.534350762539564,22.61153165682584,21.1091973832152,1.8835207222985968,1.8905363418313776,1.7059610941111605,1.70870075084639,1.4686442009241447,1.4674676000780784
124,29.169959925154384,27.32630637934135,26.438649595890887,24.728149494685912,22.77917190911052,21.268367344162808,1.8959338840537965,1.9029642275123608,1.71684803206004,1.7196134809055836,1.4774699258880766,1.4763239548683136
125,29.55032663199889,27.681293273443288,26.7800371108712,25.047149179151887,23.0663440121472,21.537200070987428,1.9204938199343056,1.9274516409148867,1.7390078728214906,1.7417531503222958,1.4963010911552543,1.4951985041888285
126,30.2488952216808,28.325269237782607,27.413494168363847,25.63275835516804,23.60727683544956,22.04068115660164,1.962330469445781,1.968184153592473,1.7767195758576666,1.778588067512184,1.528225093053594,1.5266454110957797
127,30.94321613836056,28.980508978029068,28.010303283919352,26.19631161565858,24.07536040389457,22.4841791350876,2.0056900838572966,2.011909771296808,1.813902743045496,1.8161075765432453,1.557260343545068,1.5560621381164557
