frame,mw-decreasing_by_half_lmw-balanced_ignorevisibility_excludebase,mw-decreasing_by_half_lmw-dempster_ignorevisibility_excludebase,mw-decreasing_by_quarter_lmw-balanced_ignorevisibility_excludebase,mw-decreasing_by_quarter_lmw-dempster_ignorevisibility_excludebase,mw-equal_lmw-balanced_ignorevisibility_excludebase,mw-equal_lmw-dempster_ignorevisibility_excludebase,mw-decreasing_by_half_lmw-balanced_byvisibility_includebase,mw-decreasing_by_half_lmw-dempster_byvisibility_includebase,mw-decreasing_by_quarter_lmw-balanced_byvisibility_includebase,mw-decreasing_by_quarter_lmw-dempster_byvisibility_includebase,mw-equal_lmw-balanced_byvisibility_includebase,mw-equal_lmw-dempster_byvisibility_includebase
14,3.669600066083335,3.454836466438872,3.5321728462443303,3.3259418597520325,3.231338999150754,3.051673812623644,0.1908385143418413,0.1884940960158019,0.1822079517451295,0.1798348045089242,0.162627935338409,0.16095769218277492
15,3.915813161221787,3.7004135568326575,3.7893201088793247,3.5821937765834577,3.5130493265940728,3.3322128384619925,0.1988241561714293,0.1972969457782224,0.1898522713801605,0.1882295307389239,0.1698412932364802,0.16884281942735657
16,4.424506481202901,4.207605744198212,4.264671871282078,4.056148691477768,3.910932956372047,3.728563852727521,0.2074258102298247,0.2066894847027916,0.1976044934394939,0.196689644527867,0.1764639456121547,0.17603243210806843
17,4.722106087350499,4.499894551348644,4.569608291625342,4.355803128480384,4.214278682028002,4.026512914298965,0.2160700449407968,0.2157063132205944,0.2054261359977252,0.2047951141696697,0.1830789236819008,0.18278352449794433
18,5.018721573037184,4.793390269929844,4.858112256909729,4.640993578485356,4.496075222127607,4.304309733456339,0.22422359247032,0.2244238005871144,0.2127127494805712,0.2125268803368191,0.1892175145105444,0.1891617901296613
19,5.452848292594664,5.2032184960963015,5.25889322326092,5.0182430294206135,4.856412421404074,4.642579331743864,0.2420331117141797,0.2415048444993427,0.2290493501641846,0.2280557352256969,0.2033859792842842,0.20244337780455773
20,5.716450256378113,5.450473466807448,5.521437044706382,5.266104318282808,5.106901429737633,4.880893469446251,0.2544111401407095,0.2534352116814828,0.2407793500282385,0.2394527311247336,0.2140672667496338,0.21295628521780063
21,6.502825900171516,6.226422101969485,6.273807953732216,6.006964423183868,5.796515112975034,5.559151525979276,0.2714105476216552,0.2711717367878449,0.2569277909601118,0.2561213254767769,0.2285817964553383,0.22782511864832514
22,6.8986319947072925,6.620125124630113,6.673957617778775,6.403786694140955,6.20143189829032,5.959884590088482,0.284637528066508,0.2856335681024621,0.2693031913860024,0.2695011303454359,0.2399993417305756,0.24004566139090236
23,7.185733154469083,6.900324984433862,6.980442148947404,6.703454637178105,6.561511136601979,6.311889759277756,0.2964516063058618,0.2979862372833559,0.2803810599912433,0.2810461481059308,0.2510142699825283,0.2513829819491369
24,7.417987435271808,7.110884934591126,7.208521155162824,6.910905116112406,6.825427146562378,6.556344036361335,0.3102698967459423,0.3109568533750071,0.293259847064707,0.2930908942585777,0.2633743972062698,0.2629789007799127
25,7.550844078651862,7.234183196391879,7.3408392804852465,7.032389890170963,6.953750213959833,6.672174325311075,0.3179274706766198,0.3184138871818425,0.3011677906924406,0.3006901086073125,0.271134692596562,0.2702396518035415
26,7.693307882792017,7.370967198077641,7.472776127163679,7.157057178979831,7.076337985749512,6.784574425397873,0.3256883942881646,0.3263902641302073,0.3087234924205886,0.3082756069878707,0.2786309514533999,0.2774577767244054
