frame,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
4,0.26355433464050293,0.5422881841659546,-4.176760270979685e-08,0.28803542256355286,0.5474748611450195,-0.01097713690251112,0.30139222741127014,0.5612715482711792,-0.014278399758040905,0.3070986568927765,0.5749018788337708,-0.015252027660608292,0.3115588426589966,0.5852788090705872,-0.014778392389416695,0.2758384644985199,0.5822914242744446,-0.009516200982034206,0.2861674129962921,0.6015100479125977,-0.012348252348601818,0.29189327359199524,0.6085655093193054,-0.013969854451715946,0.2938862144947052,0.6121275424957275,-0.014533326029777527,0.2570628821849823,0.585688054561615,-0.005912452936172485,0.26442140340805054,0.6038787961006165,-0.006334885023534298,0.26970529556274414,0.6120026111602783,-0.006990046706050634,0.2730828523635864,0.6175158023834229,-0.007644193712621927,0.2445642650127411,0.5859678387641907,-0.003338842885568738,0.24666821956634521,0.6025329828262329,-0.0055522979237139225,0.2506623864173889,0.6114122271537781,-0.00594377564266324,0.2533337473869324,0.6182845830917358,-0.0059559219516813755,0.2382054626941681,0.5847765803337097,-0.0014656836865469813,0.23993930220603943,0.5984628200531006,-0.003631610656157136,0.2427491843700409,0.6055384874343872,-0.002320010680705309,0.24520693719387054,0.610791802406311,-0.0005270885303616524
5,0.253197580575943,0.5368092060089111,8.842975240952455e-09,0.27844440937042236,0.5427493453025818,-0.009353256784379482,0.2909511923789978,0.5574296712875366,-0.01163459848612547,0.2954724133014679,0.5716760754585266,-0.012494834139943123,0.30008694529533386,0.5830981135368347,-0.011866563931107521,0.2678992450237274,0.5780560374259949,-0.003003086196258664,0.2711530327796936,0.5964598059654236,-0.006328996736556292,0.2721572816371918,0.6065592169761658,-0.009288383647799492,0.2721560001373291,0.6137573719024658,-0.011065652593970299,0.2522146999835968,0.580491840839386,-0.000867977854795754,0.25333452224731445,0.597240686416626,-0.003054099390283227,0.2551646828651428,0.6069369912147522,-0.005527107510715723,0.256032258272171,0.6147230267524719,-0.00705765513703227,0.24127216637134552,0.580802857875824,-0.00016238450189121068,0.24265983700752258,0.5960270762443542,-0.00326390378177166,0.24653127789497375,0.6045283079147339,-0.004581797402352095,0.24911032617092133,0.6114598512649536,-0.004861713852733374,0.23363935947418213,0.580254852771759,-0.00040947680827230215,0.23594456911087036,0.5932352542877197,-0.0029002511873841286,0.23961925506591797,0.6004511117935181,-0.002666952321305871,0.24299879372119904,0.6060358285903931,-0.0016033463180065155
6,0.2464318722486496,0.5348255634307861,4.3777127700650453e-08,0.2692980170249939,0.5419785976409912,-0.009443594142794609,0.28010112047195435,0.555597186088562,-0.012571959756314754,0.2841646075248718,0.568498432636261,-0.014638882130384445,0.2886701822280884,0.5793336033821106,-0.015466957353055477,0.25867488980293274,0.5757412910461426,-0.002971828682348132,0.2599572539329529,0.5945695042610168,-0.007311271969228983,0.2615863084793091,0.6057782173156738,-0.011759897693991661,0.26357313990592957,0.6140830516815186,-0.014645321294665337,0.24664941430091858,0.5770708918571472,-0.0011571324430406094,0.24763590097427368,0.5942781567573547,-0.004273164551705122,0.25326845049858093,0.6037137508392334,-0.008097248151898384,0.25949567556381226,0.610298752784729,-0.010656431317329407,0.23758143186569214,0.5766798853874207,-0.0007657937239855528,0.23739220201969147,0.5924557447433472,-0.003721429267898202,0.24469469487667084,0.5999263525009155,-0.005634872242808342,0.2526880204677582,0.6045821309089661,-0.006526984740048647,0.23065176606178284,0.5750802755355835,-0.0015006716130301356,0.2306252270936966,0.5880899429321289,-0.0037318894173949957,0.2369159460067749,0.5944684147834778,-0.004075754899531603,0.24520143866539001,0.5981018543243408,-0.0036036691162735224
7,0.22932015359401703,0.5276672840118408,5.1374069442999826e-09,0.2594742476940155,0.5333755612373352,-0.013466562144458294,0.2721097767353058,0.5484727025032043,-0.018513109534978867,0.2756127417087555,0.5639036297798157,-0.02101653255522251,0.2807355523109436,0.5766667723655701,-0.022192033007740974,0.24683336913585663,0.5642247200012207,-0.01621192879974842,0.2520052492618561,0.5877259969711304,-0.02248314581811428,0.2555482089519501,0.6018161773681641,-0.02532050386071205,0.2577548325061798,0.6119236350059509,-0.02656266652047634,0.2293086051940918,0.5669697523117065,-0.01196052972227335,0.23550888895988464,0.5875598788261414,-0.017099307850003242,0.24537605047225952,0.5945754647254944,-0.01790277101099491,0.2519170343875885,0.597960889339447,-0.017586829140782356,0.21800249814987183,0.5676550269126892,-0.008608082309365273,0.2236487865447998,0.5873740911483765,-0.014061344787478447,0.2347673922777176,0.5924012064933777,-0.012589381076395512,0.24197407066822052,0.5935865640640259,-0.010217677801847458,0.21226456761360168,0.5676273703575134,-0.006365164648741484,0.21754677593708038,0.5836047530174255,-0.010256820358335972,0.22637930512428284,0.58925861120224,-0.009010869078338146,0.23414480686187744,0.5908011794090271,-0.006821564398705959
8,0.22231854498386383,0.5275856256484985,3.849625340723861e-10,0.2521264851093292,0.5344491600990295,-0.01113756000995636,0.26541298627853394,0.5495503544807434,-0.015213660895824432,0.27002206444740295,0.5637275576591492,-0.016979631036520004,0.27498218417167664,0.5745592713356018,-0.017489677295088768,0.24028880894184113,0.5613684058189392,-0.019648900255560875,0.2482927143573761,0.5870934724807739,-0.027861738577485085,0.2544838786125183,0.6031123995780945,-0.031590938568115234,0.2586900591850281,0.6149247884750366,-0.03324281796813011,0.22017261385917664,0.5642080903053284,-0.0169789120554924,0.22881962358951569,0.5881760120391846,-0.02469170093536377,0.24168328940868378,0.5912166237831116,-0.02479526959359646,0.24817334115505219,0.5891387462615967,-0.02291100099682808,0.20847691595554352,0.565270721912384,-0.01453176699578762,0.21769681572914124,0.5877134799957275,-0.021125391125679016,0.23085162043571472,0.5890809297561646,-0.01757967844605446,0.23689019680023193,0.585885763168335,-0.01296065654605627,0.2042596936225891,0.5654904842376709,-0.012981514446437359,0.2117260992527008,0.5839141011238098,-0.01685730181634426,0.22312338650226593,0.587546169757843,-0.013678987510502338,0.23114903271198273,0.5855100154876709,-0.009608224965631962
9,0.2142438292503357,0.5258077383041382,-3.2507266212178365e-08,0.2451670616865158,0.5319459438323975,-0.009301763027906418,0.25807127356529236,0.5474932789802551,-0.013351735658943653,0.2623554468154907,0.5627749562263489,-0.015421242453157902,0.26649144291877747,0.5739352703094482,-0.01650083437561989,0.23174592852592468,0.5578747987747192,-0.02144073136150837,0.238693967461586,0.5845663547515869,-0.028874985873699188,0.246414914727211,0.5985643267631531,-0.030088357627391815,0.25155720114707947,0.6082201600074768,-0.02984185703098774,0.21161675453186035,0.561503529548645,-0.019581353291869164,0.22380752861499786,0.5882976651191711,-0.02751999720931053,0.23595237731933594,0.5909221768379211,-0.025917403399944305,0.2406127005815506,0.588443398475647,-0.02278490737080574,0.19797798991203308,0.562781035900116,-0.01749676652252674,0.2101460099220276,0.5866141319274902,-0.024103378877043724,0.223287895321846,0.5880625247955322,-0.019262069836258888,0.2277689427137375,0.5850505232810974,-0.013915574178099632,0.1912865936756134,0.5630902647972107,-0.016046909615397453,0.1989072859287262,0.5817757248878479,-0.019825026392936707,0.2105180323123932,0.5849312543869019,-0.016479836776852608,0.21687674522399902,0.5828709006309509,-0.012470570392906666
10,0.2068720906972885,0.5224119424819946,-3.057922270954805e-08,0.23789246380329132,0.5310128331184387,-0.010442317463457584,0.2509647607803345,0.5472995042800903,-0.01565069705247879,0.25388970971107483,0.5630148649215698,-0.018554333597421646,0.2554515302181244,0.5749794840812683,-0.02036101743578911,0.22314907610416412,0.5542440414428711,-0.022411532700061798,0.22761772572994232,0.5774959325790405,-0.031337670981884,0.2333737462759018,0.5887677669525146,-0.03472990542650223,0.23779736459255219,0.596409797668457,-0.035601165145635605,0.20167146623134613,0.5571628212928772,-0.020390724763274193,0.20790210366249084,0.5827196836471558,-0.027428429573774338,0.2205139845609665,0.5909938812255859,-0.02719070203602314,0.2300451248884201,0.5936394333839417,-0.025645380839705467,0.18769171833992004,0.5583667755126953,-0.018337514251470566,0.19427384436130524,0.5818590521812439,-0.0241595096886158,0.20773963630199432,0.587819516658783,-0.020594634115695953,0.21679936349391937,0.5885859727859497,-0.01645977795124054,0.18158231675624847,0.5586245059967041,-0.017000578343868256,0.1869875192642212,0.5776766538619995,-0.020401448011398315,0.1981414258480072,0.5832414031028748,-0.01693901978433132,0.20685993134975433,0.5836984515190125,-0.012936658225953579
11,0.2034531533718109,0.519801139831543,3.746150056826991e-09,0.2309846132993698,0.5304766297340393,-0.0047560944221913815,0.24042123556137085,0.5459259748458862,-0.0074813226237893105,0.24310114979743958,0.5605748295783997,-0.009161650203168392,0.2466522455215454,0.5719614028930664,-0.009985818527638912,0.21629324555397034,0.5547241568565369,-0.011288420297205448,0.21666309237480164,0.5769836902618408,-0.016648540273308754,0.21982751786708832,0.5882457494735718,-0.018331529572606087,0.22285041213035583,0.595622181892395,-0.018020285293459892,0.19603367149829865,0.5557879209518433,-0.010887461714446545,0.1975957453250885,0.5795061588287354,-0.013717299327254295,0.2054445892572403,0.5897390842437744,-0.012697874568402767,0.2118973731994629,0.5951650142669678,-0.011160984635353088,0.1814349889755249,0.5553523898124695,-0.01045343466103077,0.18235361576080322,0.5774931311607361,-0.0122767873108387,0.19060339033603668,0.5859272480010986,-0.008931733667850494,0.19727306067943573,0.5896564722061157,-0.005655435845255852,0.17310850322246552,0.5541951060295105,-0.010454128496348858,0.171373650431633,0.5719337463378906,-0.010652758181095123,0.1764405369758606,0.5799732208251953,-0.007050201762467623,0.18216875195503235,0.5841987729072571,-0.0033486352767795324
12,0.1982271820306778,0.5183327198028564,2.158902212556768e-08,0.22799867391586304,0.5291432738304138,-0.006684962194412947,0.23662568628787994,0.5454656481742859,-0.009703711606562138,0.2372252643108368,0.560535728931427,-0.010759284719824791,0.23911981284618378,0.5727540254592896,-0.01073948759585619,0.2090333104133606,0.5545597076416016,-0.015324750915169716,0.20935893058776855,0.5784808993339539,-0.020304307341575623,0.2124737650156021,0.5900595188140869,-0.020708369091153145,0.21526050567626953,0.5972580909729004,-0.01922452449798584,0.18729262053966522,0.5549174547195435,-0.013116505928337574,0.1869739294052124,0.5790120363235474,-0.015680646523833275,0.19514620304107666,0.5873464941978455,-0.012693963944911957,0.2011738419532776,0.5904369354248047,-0.009123883210122585,0.1728854775428772,0.5538919568061829,-0.010825365781784058,0.17230619490146637,0.5760151147842407,-0.012591347098350525,0.18127354979515076,0.5837475061416626,-0.008027389645576477,0.18774865567684174,0.5868204236030579,-0.0034530539996922016,0.165556862950325,0.5526808500289917,-0.008969329297542572,0.16333483159542084,0.5702458024024963,-0.009491591714322567,0.16821162402629852,0.5783960223197937,-0.005588911008089781,0.17325317859649658,0.582675039768219,-0.0012052118545398116
13,0.20092783868312836,0.5142837762832642,1.0455392107644457e-08,0.22818580269813538,0.527543306350708,-0.005168753210455179,0.23637822270393372,0.5444276332855225,-0.006617978680878878,0.2363271415233612,0.5597321391105652,-0.006940935738384724,0.2364409863948822,0.5712526440620422,-0.006385735236108303,0.20705527067184448,0.5525394082069397,-0.005181010812520981,0.2081080675125122,0.5729673504829407,-0.008494356647133827,0.2090059518814087,0.5836795568466187,-0.01054000947624445,0.21008536219596863,0.5917381644248962,-0.011202278546988964,0.18577955663204193,0.5521826148033142,-0.004519496578723192,0.1849081665277481,0.5730808973312378,-0.005957111716270447,0.18775898218154907,0.5846860408782959,-0.007644501514732838,0.19110573828220367,0.5934789776802063,-0.008763350546360016,0.1711682230234146,0.5509496331214905,-0.004232969135046005,0.16924826800823212,0.57026207447052,-0.006345903500914574,0.17172974348068237,0.5811861157417297,-0.00741050997748971,0.17490684986114502,0.5893340110778809,-0.007724818307906389,0.1632412075996399,0.5496287941932678,-0.004224523901939392,0.15948648750782013,0.5653421878814697,-0.005830586422234774,0.15996016561985016,0.5746551752090454,-0.005035228095948696,0.1622140109539032,0.5818601250648499,-0.003714062971994281
